,RunId,seed,AgentID,Seat shuffle time (s),Seat shuffle type (A/B/C/D)
2463,27,2,46,0.5,A
2464,27,2,47,6.5,B
2465,27,2,48,6.5,C
2466,27,2,49,0.5,A
2467,27,2,50,0.5,A
2468,27,2,51,0.5,A
2469,27,2,52,0.5,A
2470,27,2,53,1.0,A
2471,27,2,54,0.5,A
2472,27,2,55,0.5,A
2473,27,2,56,0.5,A
2474,27,2,57,0.5,A
2475,27,2,58,0.5,A
2476,27,2,59,7.0,A
2477,27,2,60,0.5,A
2478,27,2,61,7.5,C
2479,27,2,62,10.0,A
2480,27,2,63,0.5,A
2481,27,2,64,0.5,A
2482,27,2,65,0.5,A
2483,27,2,66,0.5,A
2484,27,2,67,7.0,B
2485,27,2,68,0.5,A
2486,27,2,69,7.0,C
2487,27,2,70,0.5,A
2488,27,2,71,12.5,C
2489,27,2,72,14.5,A
2490,27,2,73,0.5,A
2491,27,2,74,0.5,A
2492,27,2,75,6.5,A
2493,27,2,76,0.5,A
2494,27,2,77,0.5,A
2495,27,2,78,6.5,C
2496,27,2,79,7.5,B
2497,27,2,80,0.5,A
2498,27,2,81,0.5,A
2499,27,2,82,0.5,A
2500,27,2,83,13.5,C
2501,27,2,84,15.0,A
2502,27,2,85,0.5,A
2503,27,2,86,6.5,C
2504,27,2,87,0.5,A
2505,27,2,88,7.5,C
2506,27,2,89,0.5,A
2507,27,2,90,5.5,B
2508,27,2,91,0.5,A
2509,27,2,92,0.5,A
2510,27,2,93,1.5,A
2511,27,2,94,0.5,A
2512,27,2,95,10.0,A
2513,27,2,96,0.5,A
2514,27,2,97,0.5,A
2515,27,2,98,6.5,C
2516,27,2,99,8.0,C
2517,27,2,100,0.5,A
2518,27,2,101,7.0,B
2519,27,2,102,9.0,A
2520,27,2,103,7.5,C
2521,27,2,104,0.5,A
2522,27,2,105,0.5,A
2523,27,2,106,8.0,A
2524,27,2,107,0.5,A
2525,27,2,108,7.0,A
2526,27,2,109,0.5,A
2527,27,2,110,7.5,B
2528,27,2,111,7.5,B
2529,27,2,112,7.0,C
2530,27,2,113,0.5,A
2531,27,2,114,0.5,A
2532,27,2,115,6.0,C
2533,27,2,116,0.5,A
2534,27,2,117,0.5,A
2535,27,2,118,0.5,A
2536,27,2,119,0.5,A
2537,27,2,120,0.5,A
2538,27,2,121,0.5,A
2539,27,2,122,13.5,C
2540,27,2,123,0.5,A
2541,27,2,124,10.0,A
2542,27,2,125,10.5,A
2543,27,2,126,0.5,A
2544,27,2,127,0.5,A
2545,27,2,128,7.5,C
2546,27,2,129,7.0,C
2547,27,2,130,5.5,C
2548,27,2,131,8.5,A
2549,27,2,132,0.5,A
2550,27,2,133,6.5,C
2551,27,2,134,0.5,A
2552,27,2,135,13.0,C
2553,27,2,136,8.5,A
2554,27,2,137,7.5,C
2555,27,2,138,0.5,A
2556,27,2,139,0.5,A
2557,31,3,1,0.5,A
2558,31,3,2,0.5,A
2559,31,3,3,0.5,A
2560,31,3,4,0.5,A
2561,31,3,5,0.5,A
2562,31,3,6,0.5,A
2563,31,3,7,0.5,A
2564,31,3,8,7.5,C
2565,31,3,9,0.5,A
2566,31,3,10,0.5,A
2567,31,3,11,0.5,A
2568,31,3,12,0.5,A
2569,31,3,13,0.5,A
2570,31,3,14,0.5,A
2571,31,3,15,0.5,A
2572,31,3,16,0.5,A
2573,31,3,17,7.0,A
2574,31,3,18,6.0,C
2575,31,3,19,0.5,A
2576,31,3,20,0.5,A
2577,31,3,21,0.5,A
2578,31,3,22,0.5,A
2579,31,3,23,0.5,A
2580,31,3,24,0.5,A
2581,31,3,25,0.5,A
2582,31,3,26,0.5,A
2583,31,3,27,0.5,A
2584,31,3,28,0.5,A
2585,31,3,29,0.5,A
2586,31,3,30,0.5,A
2587,31,3,31,0.5,A
2588,31,3,32,1.0,A
2589,31,3,33,7.0,A
2590,31,3,34,0.5,A
2591,31,3,35,0.5,A
2592,32,3,1,0.5,A
2593,32,3,2,0.5,A
2594,32,3,3,0.5,A
2595,32,3,4,0.5,A
2596,32,3,5,14.5,C
2597,32,3,6,0.5,A
2598,32,3,7,0.5,A
2599,32,3,8,0.5,A
2600,32,3,9,0.5,A
2601,32,3,10,0.5,A
2602,32,3,11,0.5,A
2603,32,3,12,0.5,A
2604,32,3,13,0.5,A
2605,32,3,14,0.5,A
2606,32,3,15,0.5,A
2607,32,3,16,0.5,A
2608,32,3,17,0.5,A
2609,32,3,18,0.5,A
2610,32,3,19,7.5,C
2611,32,3,20,0.5,A
2612,32,3,21,0.5,A
2613,32,3,22,0.5,A
2614,32,3,23,0.5,A
2615,32,3,24,0.5,A
2616,32,3,25,0.5,A
2617,32,3,26,6.5,C
2618,32,3,27,0.5,A
2619,32,3,28,0.5,A
2620,32,3,29,0.5,A
2621,32,3,30,0.5,A
2622,32,3,31,0.5,A
2623,32,3,32,1.0,A
2624,32,3,33,0.5,A
2625,32,3,34,0.5,A
2626,32,3,35,0.5,A
2627,32,3,36,0.5,A
2628,32,3,37,0.5,A
2629,32,3,38,0.5,A
2630,32,3,39,0.5,A
2631,32,3,40,10.0,A
2632,32,3,41,0.5,A
2633,32,3,42,7.5,C
2634,32,3,43,0.5,A
2635,32,3,44,8.0,C
2636,32,3,45,7.0,C
2637,32,3,46,0.5,A
2638,32,3,47,0.5,A
2639,32,3,48,0.5,A
2640,32,3,49,0.5,A
2641,32,3,50,0.5,A
2642,32,3,51,6.5,C
2643,32,3,52,0.5,A
2644,33,3,1,0.5,A
2645,33,3,2,0.5,A
2646,33,3,3,0.5,A
2647,33,3,4,0.5,A
2648,33,3,5,0.5,A
2649,33,3,6,0.5,A
2650,33,3,7,0.5,A
2651,33,3,8,0.5,A
2652,33,3,9,0.5,A
2653,33,3,10,0.5,A
2654,33,3,11,9.0,B
2655,33,3,12,0.5,A
2656,33,3,13,0.5,A
2657,33,3,14,0.5,A
2658,33,3,15,0.5,A
2659,33,3,16,0.5,A
2660,33,3,17,0.5,A
2661,33,3,18,0.5,A
2662,33,3,19,0.5,A
2663,33,3,20,0.5,A
2664,33,3,21,0.5,A
2665,33,3,22,0.5,A
2666,33,3,23,0.5,A
2667,33,3,24,0.5,A
2668,33,3,25,0.5,A
2669,33,3,26,0.5,A
2670,33,3,27,0.5,A
2671,33,3,28,0.5,A
2672,33,3,29,0.5,A
2673,33,3,30,0.5,A
2674,33,3,31,0.5,A
2675,33,3,32,7.0,C
2676,33,3,33,0.5,A
2677,33,3,34,0.5,A
2678,33,3,35,0.5,A
2679,33,3,36,0.5,A
2680,33,3,37,0.5,A
2681,33,3,38,0.5,A
2682,33,3,39,0.5,A
2683,33,3,40,0.5,A
2684,33,3,41,0.5,A
2685,33,3,42,7.0,A
2686,33,3,43,6.5,B
2687,33,3,44,0.5,A
2688,33,3,45,0.5,A
2689,33,3,46,7.0,C
2690,33,3,47,0.5,A
2691,33,3,48,0.5,A
2692,33,3,49,0.5,A
2693,33,3,50,7.0,B
2694,33,3,51,0.5,A
2695,33,3,52,7.0,C
2696,33,3,53,0.5,A
2697,33,3,54,6.5,B
2698,33,3,55,0.5,A
2699,33,3,56,0.5,A
2700,33,3,57,0.5,A
2701,33,3,58,0.5,A
2702,33,3,59,0.5,A
2703,33,3,60,0.5,A
2704,33,3,61,6.5,C
2705,33,3,62,0.5,A
2706,33,3,63,0.5,A
2707,33,3,64,0.5,A
2708,33,3,65,7.0,C
2709,33,3,66,5.5,C
2710,33,3,67,0.5,A
2711,33,3,68,0.5,A
2712,33,3,69,7.0,C
2713,33,3,70,0.5,A
2714,28,2,1,0.5,A
2715,28,2,2,0.5,A
2716,28,2,3,0.5,A
2717,28,2,4,0.5,A
2718,28,2,5,0.5,A
2719,28,2,6,0.5,A
2720,28,2,7,0.5,A
2721,28,2,8,0.5,A
2722,28,2,9,0.5,A
2723,28,2,10,0.5,A
2724,28,2,11,0.5,A
2725,28,2,12,0.5,A
2726,28,2,13,0.5,A
2727,28,2,14,0.5,A
2728,28,2,15,0.5,A
2729,28,2,16,0.5,A
2730,28,2,17,0.5,A
2731,28,2,18,0.5,A
2732,28,2,19,0.5,A
2733,28,2,20,0.5,A
2734,28,2,21,0.5,A
2735,28,2,22,0.5,A
2736,28,2,23,0.5,A
2737,28,2,24,0.5,A
2738,28,2,25,0.5,A
2739,28,2,26,0.5,A
2740,28,2,27,0.5,A
2741,28,2,28,0.5,A
2742,28,2,29,0.5,A
2743,28,2,30,0.5,A
2744,28,2,31,0.5,A
2745,28,2,32,6.5,C
2746,28,2,33,0.5,A
2747,28,2,34,0.5,A
2748,28,2,35,0.5,A
2749,28,2,36,0.5,A
2750,28,2,37,0.5,A
2751,28,2,38,0.5,A
2752,28,2,39,0.5,A
2753,28,2,40,0.5,A
2754,28,2,41,0.5,A
2755,28,2,42,15.0,C
2756,28,2,43,10.5,A
2757,28,2,44,0.5,A
2758,28,2,45,0.5,A
2759,28,2,46,0.5,A
2760,28,2,47,0.5,A
2761,28,2,48,0.5,A
2762,28,2,49,7.5,C
2763,28,2,50,0.5,A
2764,28,2,51,0.5,A
2765,28,2,52,7.5,B
2766,28,2,53,1.0,A
2767,28,2,54,7.5,C
2768,28,2,55,0.5,A
2769,28,2,56,6.5,C
2770,28,2,57,0.5,A
2771,28,2,58,0.5,A
2772,28,2,59,0.5,A
2773,28,2,60,0.5,A
2774,28,2,61,7.5,C
2775,28,2,62,6.5,C
2776,28,2,63,0.5,A
2777,28,2,64,0.5,A
2778,28,2,65,0.5,A
2779,28,2,66,0.5,A
2780,28,2,67,14.0,A
2781,28,2,68,0.5,A
2782,28,2,69,7.5,C
2783,28,2,70,6.5,B
2784,28,2,71,0.5,A
2785,28,2,72,0.5,A
2786,28,2,73,17.0,C
2787,28,2,74,0.5,A
2788,28,2,75,0.5,A
2789,28,2,76,0.5,A
2790,28,2,77,10.5,D
2791,28,2,78,0.5,A
2792,28,2,79,9.5,A
2793,28,2,80,14.5,A
2794,28,2,81,6.5,C
2795,28,2,82,0.5,A
2796,28,2,83,0.5,A
2797,28,2,84,0.5,A
2798,28,2,85,8.5,D
2799,28,2,86,0.5,A
2800,28,2,87,0.5,A
2801,28,2,88,0.5,A
2802,28,2,89,10.0,A
2803,28,2,90,0.5,A
2804,28,2,91,0.5,A
2805,28,2,92,8.0,C
2806,28,2,93,8.0,C
2807,28,2,94,0.5,A
2808,28,2,95,0.5,A
2809,28,2,96,0.5,A
2810,28,2,97,10.5,A
2811,28,2,98,0.5,A
2812,28,2,99,0.5,A
2813,28,2,100,10.0,A
2814,28,2,101,0.5,A
2815,28,2,102,6.0,A
2816,28,2,103,7.5,C
2817,28,2,104,7.5,C
2818,28,2,105,0.5,A
2819,28,2,106,5.5,C
2820,28,2,107,0.5,A
2821,28,2,108,0.5,A
2822,28,2,109,10.5,A
2823,28,2,110,6.5,C
2824,28,2,111,7.0,A
2825,28,2,112,14.0,C
2826,28,2,113,0.5,A
2827,28,2,114,0.5,A
2828,28,2,115,6.5,B
2829,28,2,116,0.5,A
2830,28,2,117,0.5,A
2831,28,2,118,0.5,A
2832,28,2,119,0.5,A
2833,28,2,120,6.0,C
2834,28,2,121,13.0,A
2835,28,2,122,0.5,A
2836,28,2,123,10.0,A
2837,28,2,124,0.5,A
2838,28,2,125,7.5,A
2839,28,2,126,0.5,A
2840,28,2,127,0.5,A
2841,28,2,128,0.5,A
2842,28,2,129,6.5,C
2843,28,2,130,0.5,A
2844,28,2,131,0.5,A
2845,28,2,132,9.0,A
2846,28,2,133,0.5,A
2847,28,2,134,7.0,C
2848,28,2,135,0.5,A
2849,28,2,136,0.5,A
2850,28,2,137,7.0,C
2851,28,2,138,6.5,A
2852,28,2,139,8.0,A
2853,28,2,140,6.5,C
2854,28,2,141,11.5,A
2855,28,2,142,7.0,C
2856,28,2,143,7.0,B
2857,28,2,144,7.0,C
2858,28,2,145,10.0,A
2859,28,2,146,0.5,A
2860,28,2,147,6.0,A
2861,28,2,148,7.0,C
2862,28,2,149,6.0,A
2863,28,2,150,0.5,A
2864,28,2,151,10.5,A
2865,28,2,152,12.0,A
2866,28,2,153,0.5,A
2867,28,2,154,0.5,A
2868,28,2,155,6.5,C
2869,28,2,156,0.5,A
2870,28,2,157,0.5,A
2871,34,3,1,0.5,A
2872,34,3,2,0.5,A
2873,34,3,3,0.5,A
2874,34,3,4,6.5,C
2875,34,3,5,0.5,A
2876,34,3,6,0.5,A
2877,34,3,7,0.5,A
2878,34,3,8,0.5,A
2879,34,3,9,0.5,A
2880,34,3,10,0.5,A
2881,34,3,11,7.5,C
2882,34,3,12,0.5,A
2883,34,3,13,0.5,A
2884,34,3,14,0.5,A
2885,34,3,15,0.5,A
2886,34,3,16,0.5,A
2887,34,3,17,0.5,A
2888,34,3,18,0.5,A
2889,34,3,19,0.5,A
2890,34,3,20,0.5,A
2891,34,3,21,0.5,A
2892,34,3,22,0.5,A
2893,34,3,23,0.5,A
2894,34,3,24,0.5,A
2895,34,3,25,7.0,C
2896,34,3,26,10.5,A
2897,34,3,27,0.5,A
2898,34,3,28,0.5,A
2899,34,3,29,0.5,A
2900,34,3,30,0.5,A
2901,34,3,31,0.5,A
2902,34,3,32,6.5,C
2903,34,3,33,0.5,A
2904,34,3,34,0.5,A
2905,34,3,35,7.5,C
2906,34,3,36,0.5,A
2907,34,3,37,0.5,A
2908,34,3,38,6.0,C
2909,34,3,39,0.5,A
2910,34,3,40,0.5,A
2911,34,3,41,0.5,A
2912,34,3,42,0.5,A
2913,34,3,43,0.5,A
2914,34,3,44,0.5,A
2915,34,3,45,0.5,A
2916,34,3,46,0.5,A
2917,34,3,47,8.0,A
2918,34,3,48,0.5,A
2919,34,3,49,0.5,A
2920,34,3,50,7.0,C
2921,34,3,51,0.5,A
2922,34,3,52,6.5,C
2923,34,3,53,0.5,A
2924,34,3,54,6.5,C
2925,34,3,55,0.5,A
2926,34,3,56,0.5,A
2927,34,3,57,7.5,A
2928,34,3,58,0.5,A
2929,34,3,59,6.5,C
2930,34,3,60,0.5,A
2931,34,3,61,0.5,A
2932,34,3,62,0.5,A
2933,34,3,63,17.5,C
2934,34,3,64,7.0,C
2935,34,3,65,0.5,A
2936,34,3,66,0.5,A
2937,34,3,67,6.0,C
2938,34,3,68,8.0,C
2939,34,3,69,0.5,A
2940,34,3,70,0.5,A
2941,34,3,71,0.5,A
2942,34,3,72,0.5,A
2943,34,3,73,10.0,A
2944,34,3,74,0.5,A
2945,34,3,75,0.5,A
2946,34,3,76,1.5,A
2947,34,3,77,0.5,A
2948,34,3,78,0.5,A
2949,34,3,79,0.5,A
2950,34,3,80,11.5,A
2951,34,3,81,7.0,A
2952,34,3,82,7.0,C
2953,34,3,83,7.5,C
2954,34,3,84,0.5,A
2955,34,3,85,0.5,A
2956,34,3,86,0.5,A
2957,34,3,87,0.5,A
2958,35,3,1,0.5,A
2959,35,3,2,0.5,A
2960,35,3,3,0.5,A
2961,35,3,4,0.5,A
2962,35,3,5,0.5,A
2963,35,3,6,0.5,A
2964,35,3,7,0.5,A
2965,35,3,8,0.5,A
2966,35,3,9,0.5,A
2967,35,3,10,0.5,A
2968,35,3,11,0.5,A
2969,35,3,12,0.5,A
2970,35,3,13,0.5,A
2971,35,3,14,0.5,A
2972,35,3,15,0.5,A
2973,35,3,16,0.5,A
2974,35,3,17,0.5,A
2975,35,3,18,0.5,A
2976,35,3,19,0.5,A
2977,35,3,20,0.5,A
2978,35,3,21,0.5,A
2979,35,3,22,0.5,A
2980,35,3,23,0.5,A
2981,35,3,24,0.5,A
2982,35,3,25,0.5,A
2983,35,3,26,0.5,A
2984,35,3,27,8.0,C
2985,35,3,28,0.5,A
2986,35,3,29,7.0,A
2987,35,3,30,0.5,A
2988,35,3,31,7.0,C
2989,35,3,32,1.0,A
2990,35,3,33,0.5,A
2991,35,3,34,0.5,A
2992,35,3,35,0.5,A
2993,35,3,36,0.5,A
2994,35,3,37,0.5,A
2995,35,3,38,0.5,A
2996,35,3,39,0.5,A
2997,35,3,40,0.5,A
2998,35,3,41,0.5,A
2999,35,3,42,0.5,A
3000,35,3,43,6.5,C
3001,35,3,44,0.5,A
3002,35,3,45,0.5,A
3003,35,3,46,0.5,A
3004,35,3,47,0.5,A
3005,35,3,48,0.5,A
3006,35,3,49,7.5,A
3007,35,3,50,0.5,A
3008,35,3,51,0.5,A
3009,35,3,52,0.5,A
3010,35,3,53,0.5,A
3011,35,3,54,0.5,A
3012,35,3,55,0.5,A
3013,35,3,56,13.0,A
3014,35,3,57,0.5,A
3015,35,3,58,0.5,A
3016,35,3,59,0.5,A
3017,35,3,60,0.5,A
3018,35,3,61,0.5,A
3019,35,3,62,0.5,A
3020,35,3,63,16.0,C
3021,35,3,64,0.5,A
3022,35,3,65,0.5,A
3023,35,3,66,0.5,A
3024,35,3,67,0.5,A
3025,35,3,68,0.5,A
3026,35,3,69,0.5,A
3027,35,3,70,6.5,C
3028,35,3,71,0.5,A
3029,35,3,72,0.5,A
3030,35,3,73,0.5,A
3031,35,3,74,0.5,A
3032,35,3,75,0.5,A
3033,35,3,76,6.5,C
3034,35,3,77,6.5,C
3035,35,3,78,0.5,A
3036,35,3,79,8.5,A
3037,35,3,80,0.5,A
3038,35,3,81,7.0,C
3039,35,3,82,0.5,A
3040,35,3,83,0.5,A
3041,35,3,84,6.0,A
3042,35,3,85,0.5,A
3043,35,3,86,0.5,A
3044,35,3,87,0.5,A
3045,35,3,88,6.5,C
3046,35,3,89,6.5,C
3047,35,3,90,12.0,A
3048,35,3,91,8.0,A
3049,35,3,92,0.5,A
3050,35,3,93,0.5,A
3051,35,3,94,0.5,A
3052,35,3,95,7.5,B
3053,35,3,96,0.5,A
3054,35,3,97,7.5,B
3055,35,3,98,0.5,A
3056,35,3,99,0.5,A
3057,35,3,100,0.5,A
3058,35,3,101,0.5,A
3059,35,3,102,6.0,A
3060,35,3,103,7.5,C
3061,35,3,104,0.5,A
3062,29,2,1,0.5,A
3063,29,2,2,0.5,A
3064,29,2,3,0.5,A
3065,29,2,4,0.5,A
3066,29,2,5,0.5,A
3067,29,2,6,0.5,A
3068,29,2,7,0.5,A
3069,29,2,8,0.5,A
3070,29,2,9,0.5,A
3071,29,2,10,0.5,A
3072,29,2,11,0.5,A
3073,29,2,12,0.5,A
3074,29,2,13,14.5,A
3075,29,2,14,7.0,C
3076,29,2,15,0.5,A
3077,29,2,16,0.5,A
3078,29,2,17,0.5,A
3079,29,2,18,0.5,A
3080,29,2,19,0.5,A
3081,29,2,20,0.5,A
3082,29,2,21,0.5,A
3083,29,2,22,0.5,A
3084,29,2,23,0.5,A
3085,29,2,24,0.5,A
3086,29,2,25,0.5,A
3087,29,2,26,0.5,A
3088,29,2,27,0.5,A
3089,29,2,28,0.5,A
3090,29,2,29,0.5,A
3091,29,2,30,0.5,A
3092,29,2,31,7.0,C
3093,29,2,32,0.5,A
3094,29,2,33,0.5,A
3095,29,2,34,0.5,A
3096,29,2,35,0.5,A
3097,29,2,36,0.5,A
3098,29,2,37,0.5,A
3099,29,2,38,0.5,A
3100,29,2,39,0.5,A
3101,29,2,40,0.5,A
3102,29,2,41,0.5,A
3103,29,2,42,0.5,A
3104,29,2,43,7.5,C
3105,29,2,44,0.5,A
3106,29,2,45,0.5,A
3107,29,2,46,0.5,A
3108,29,2,47,0.5,A
3109,29,2,48,0.5,A
3110,29,2,49,0.5,A
3111,29,2,50,0.5,A
3112,29,2,51,7.5,C
3113,29,2,52,0.5,A
3114,29,2,53,1.0,A
3115,29,2,54,0.5,A
3116,29,2,55,14.0,A
3117,29,2,56,0.5,A
3118,29,2,57,0.5,A
3119,29,2,58,6.5,B
3120,29,2,59,0.5,A
3121,29,2,60,0.5,A
3122,29,2,61,0.5,A
3123,29,2,62,0.5,A
3124,29,2,63,0.5,A
3125,29,2,64,7.0,C
3126,29,2,65,0.5,A
3127,29,2,66,7.0,B
3128,29,2,67,0.5,A
3129,29,2,68,7.0,C
3130,29,2,69,7.0,C
3131,29,2,70,0.5,A
3132,29,2,71,0.5,A
3133,29,2,72,0.5,A
3134,29,2,73,11.0,D
3135,29,2,74,0.5,A
3136,29,2,75,8.5,A
3137,29,2,76,0.5,A
3138,29,2,77,0.5,A
3139,29,2,78,0.5,A
3140,29,2,79,10.0,A
3141,29,2,80,6.5,A
3142,29,2,81,0.5,A
3143,29,2,82,0.5,A
3144,29,2,83,0.5,A
3145,29,2,84,0.5,A
3146,29,2,85,0.5,A
3147,29,2,86,15.5,A
3148,29,2,87,6.0,C
3149,29,2,88,7.0,C
3150,29,2,89,0.5,A
3151,29,2,90,14.0,C
3152,29,2,91,14.5,A
3153,29,2,92,0.5,A
3154,29,2,93,11.0,A
3155,29,2,94,0.5,A
3156,29,2,95,0.5,A
3157,29,2,96,0.5,A
3158,29,2,97,0.5,A
3159,29,2,98,0.5,A
3160,29,2,99,10.0,A
3161,29,2,100,0.5,A
3162,29,2,101,0.5,A
3163,29,2,102,6.5,C
3164,29,2,103,0.5,A
3165,29,2,104,0.5,A
3166,29,2,105,9.5,A
3167,29,2,106,9.0,A
3168,29,2,107,0.5,A
3169,29,2,108,15.0,A
3170,29,2,109,0.5,A
3171,29,2,110,7.0,C
3172,29,2,111,0.5,A
3173,29,2,112,7.0,C
3174,29,2,113,7.5,A
3175,29,2,114,7.0,C
3176,29,2,115,0.5,A
3177,29,2,116,16.0,A
3178,29,2,117,7.0,C
3179,29,2,118,10.5,A
3180,29,2,119,0.5,A
3181,29,2,120,6.0,C
3182,29,2,121,0.5,A
3183,29,2,122,0.5,A
3184,29,2,123,8.0,B
3185,29,2,124,0.5,A
3186,29,2,125,10.0,A
3187,29,2,126,7.5,B
3188,29,2,127,7.0,C
3189,29,2,128,0.5,A
3190,29,2,129,0.5,A
3191,29,2,130,0.5,A
3192,29,2,131,0.5,A
3193,29,2,132,0.5,A
3194,29,2,133,10.5,A
3195,29,2,134,8.5,A
3196,29,2,135,10.0,A
3197,29,2,136,5.5,C
3198,29,2,137,9.5,A
3199,29,2,138,8.0,A
3200,29,2,139,6.5,C
3201,29,2,140,7.5,C
3202,29,2,141,8.0,C
3203,29,2,142,7.0,C
3204,29,2,143,6.5,C
3205,29,2,144,9.5,D
3206,29,2,145,10.0,A
3207,29,2,146,7.0,C
3208,29,2,147,0.5,A
3209,29,2,148,0.5,A
3210,29,2,149,0.5,A
3211,29,2,150,0.5,A
3212,29,2,151,0.5,A
3213,29,2,152,8.5,B
3214,29,2,153,0.5,A
3215,29,2,154,6.5,C
3216,29,2,155,0.5,A
3217,29,2,156,7.5,A
3218,29,2,157,10.0,A
3219,29,2,158,8.0,C
3220,29,2,159,0.5,A
3221,29,2,160,6.5,C
3222,29,2,161,6.0,C
3223,29,2,162,6.0,A
3224,29,2,163,0.5,A
3225,29,2,164,0.5,A
3226,29,2,165,0.5,A
3227,29,2,166,0.5,A
3228,29,2,167,0.5,A
3229,29,2,168,7.0,A
3230,29,2,169,0.5,A
3231,29,2,170,0.5,A
3232,29,2,171,0.5,A
3233,29,2,172,6.5,A
3234,29,2,173,0.5,A
3235,29,2,174,0.5,A
3236,36,3,1,0.5,A
3237,36,3,2,0.5,A
3238,36,3,3,0.5,A
3239,36,3,4,0.5,A
3240,36,3,5,0.5,A
3241,36,3,6,0.5,A
3242,36,3,7,0.5,A
3243,36,3,8,0.5,A
3244,36,3,9,7.0,C
3245,36,3,10,0.5,A
3246,36,3,11,0.5,A
3247,36,3,12,0.5,A
3248,36,3,13,0.5,A
3249,36,3,14,0.5,A
3250,36,3,15,0.5,A
3251,36,3,16,0.5,A
3252,36,3,17,0.5,A
3253,36,3,18,0.5,A
3254,36,3,19,7.0,C
3255,36,3,20,0.5,A
3256,36,3,21,0.5,A
3257,36,3,22,0.5,A
3258,36,3,23,0.5,A
3259,36,3,24,0.5,A
3260,36,3,25,0.5,A
3261,36,3,26,0.5,A
3262,36,3,27,0.5,A
3263,36,3,28,0.5,A
3264,36,3,29,0.5,A
3265,36,3,30,7.0,C
3266,36,3,31,0.5,A
3267,36,3,32,1.0,A
3268,36,3,33,7.0,C
3269,36,3,34,7.0,C
3270,36,3,35,0.5,A
3271,36,3,36,6.5,C
3272,36,3,37,0.5,A
3273,36,3,38,0.5,A
3274,36,3,39,7.0,C
3275,36,3,40,0.5,A
3276,36,3,41,0.5,A
3277,36,3,42,0.5,A
3278,36,3,43,0.5,A
3279,36,3,44,0.5,A
3280,36,3,45,0.5,A
3281,36,3,46,7.0,C
3282,36,3,47,0.5,A
3283,36,3,48,0.5,A
3284,36,3,49,7.5,C
3285,36,3,50,0.5,A
3286,36,3,51,0.5,A
3287,36,3,52,0.5,A
3288,36,3,53,0.5,A
3289,36,3,54,7.0,C
3290,36,3,55,0.5,A
3291,36,3,56,0.5,A
3292,36,3,57,0.5,A
3293,36,3,58,6.5,B
3294,36,3,59,0.5,A
3295,36,3,60,6.5,A
3296,36,3,61,0.5,A
3297,36,3,62,0.5,A
3298,36,3,63,0.5,A
3299,36,3,64,0.5,A
3300,36,3,65,0.5,A
3301,36,3,66,13.5,A
3302,36,3,67,6.5,C
3303,36,3,68,0.5,A
3304,36,3,69,0.5,A
3305,36,3,70,7.5,C
3306,36,3,71,9.0,D
3307,36,3,72,0.5,A
3308,36,3,73,0.5,A
3309,36,3,74,6.5,A
3310,36,3,75,7.0,C
3311,36,3,76,1.5,A
3312,36,3,77,7.5,A
3313,36,3,78,9.5,A
3314,36,3,79,0.5,A
3315,36,3,80,0.5,A
3316,36,3,81,6.5,C
3317,36,3,82,7.5,C
3318,36,3,83,6.5,C
3319,36,3,84,0.5,A
3320,36,3,85,7.5,B
3321,36,3,86,0.5,A
3322,36,3,87,0.5,A
3323,36,3,88,0.5,A
3324,36,3,89,9.5,D
3325,36,3,90,0.5,A
3326,36,3,91,0.5,A
3327,36,3,92,0.5,A
3328,36,3,93,7.0,C
3329,36,3,94,0.5,A
3330,36,3,95,0.5,A
3331,36,3,96,6.5,C
3332,36,3,97,0.5,A
3333,36,3,98,6.5,B
3334,36,3,99,0.5,A
3335,36,3,100,0.5,A
3336,36,3,101,7.0,C
3337,36,3,102,6.5,A
3338,36,3,103,10.5,A
3339,36,3,104,7.0,C
3340,36,3,105,0.5,A
3341,36,3,106,1.5,A
3342,36,3,107,0.5,A
3343,36,3,108,8.0,C
3344,36,3,109,0.5,A
3345,36,3,110,0.5,A
3346,36,3,111,0.5,A
3347,36,3,112,7.0,C
3348,36,3,113,0.5,A
3349,36,3,114,0.5,A
3350,36,3,115,0.5,A
3351,36,3,116,0.5,A
3352,36,3,117,8.0,C
3353,36,3,118,7.0,A
3354,36,3,119,10.5,A
3355,36,3,120,0.5,A
3356,36,3,121,0.5,A
3357,36,3,122,0.5,A
3358,40,4,1,0.5,A
3359,40,4,2,0.5,A
3360,40,4,3,0.5,A
3361,40,4,4,0.5,A
3362,40,4,5,0.5,A
3363,40,4,6,0.5,A
3364,40,4,7,0.5,A
3365,40,4,8,0.5,A
3366,40,4,9,0.5,A
3367,40,4,10,0.5,A
3368,40,4,11,7.0,A
3369,40,4,12,0.5,A
3370,40,4,13,0.5,A
3371,40,4,14,0.5,A
3372,40,4,15,6.5,C
3373,40,4,16,0.5,A
3374,40,4,17,0.5,A
3375,41,4,1,0.5,A
3376,41,4,2,0.5,A
3377,41,4,3,0.5,A
3378,41,4,4,0.5,A
3379,41,4,5,0.5,A
3380,41,4,6,0.5,A
3381,41,4,7,0.5,A
3382,41,4,8,0.5,A
3383,41,4,9,0.5,A
3384,41,4,10,0.5,A
3385,41,4,11,0.5,A
3386,41,4,12,0.5,A
3387,41,4,13,0.5,A
3388,41,4,14,0.5,A
3389,41,4,15,0.5,A
3390,41,4,16,0.5,A
3391,41,4,17,7.0,C
3392,41,4,18,0.5,A
