,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
101317,802,1757,0,2,0.8,131,95,steffen_perfect,879.0,True,0.0
101448,803,1737,0,2,0.8,131,96,steffen_perfect,869.0,True,0.0
101579,805,1690,0,2,0.8,131,98,steffen_perfect,845.5,True,0.0
101710,804,1749,0,2,0.8,131,97,steffen_perfect,875.0,True,0.0
101841,806,1694,0,2,0.8,131,99,steffen_perfect,847.5,True,0.0
101972,807,1694,0,2,0.8,131,100,steffen_perfect,847.5,True,0.0
102103,808,2562,0,2,0.8,132,0,steffen_perfect,1281.5,True,0.0
102235,809,2883,0,2,0.8,132,1,steffen_perfect,1442.0,True,0.0
102367,811,2958,0,2,0.8,132,3,steffen_perfect,1479.5,True,0.0
102499,810,3120,0,2,0.8,132,2,steffen_perfect,1560.5,True,0.0
102631,812,2811,0,2,0.8,132,4,steffen_perfect,1406.0,True,0.0
102763,814,3116,0,2,0.8,132,6,steffen_perfect,1558.5,True,0.0
102895,815,2813,0,2,0.8,132,7,steffen_perfect,1407.0,True,0.0
103027,813,3306,0,2,0.8,132,5,steffen_perfect,1653.5,True,0.0
103159,816,2888,0,2,0.8,132,8,steffen_perfect,1444.5,True,0.0
103291,785,2080,0,2,0.8,131,78,steffen_perfect,1040.5,True,0.0
103422,817,2841,0,2,0.8,132,9,steffen_perfect,1421.0,True,0.0
103554,818,3119,0,2,0.8,132,10,steffen_perfect,1560.0,True,0.0
103686,819,2578,0,2,0.8,132,11,steffen_perfect,1289.5,True,0.0
103818,821,3014,0,2,0.8,132,13,steffen_perfect,1507.5,True,0.0
103950,822,2643,0,2,0.8,132,14,steffen_perfect,1322.0,True,0.0
104082,825,2255,0,2,0.8,132,17,steffen_perfect,1128.0,True,0.0
104214,824,2795,0,2,0.8,132,16,steffen_perfect,1398.0,True,0.0
104346,820,3204,0,2,0.8,132,12,steffen_perfect,1602.5,True,0.0
104478,823,3006,0,2,0.8,132,15,steffen_perfect,1503.5,True,0.0
104610,826,2838,0,2,0.8,132,18,steffen_perfect,1419.5,True,0.0
104742,827,2828,0,2,0.8,132,19,steffen_perfect,1414.5,True,0.0
104874,829,2586,0,2,0.8,132,21,steffen_perfect,1293.5,True,0.0
105006,828,3015,0,2,0.8,132,20,steffen_perfect,1508.0,True,0.0
105138,832,2505,0,2,0.8,132,24,steffen_perfect,1253.0,True,0.0
105270,831,2808,0,2,0.8,132,23,steffen_perfect,1404.5,True,0.0
105402,830,2795,0,2,0.8,132,22,steffen_perfect,1398.0,True,0.0
105534,834,2789,0,2,0.8,132,26,steffen_perfect,1395.0,True,0.0
105666,835,2743,0,2,0.8,132,27,steffen_perfect,1372.0,True,0.0
105798,833,2871,0,2,0.8,132,25,steffen_perfect,1436.0,True,0.0
105930,836,2544,0,2,0.8,132,28,steffen_perfect,1272.5,True,0.0
106062,837,2540,0,2,0.8,132,29,steffen_perfect,1270.5,True,0.0
106194,839,2311,0,2,0.8,132,31,steffen_perfect,1156.0,True,0.0
106326,838,2512,0,2,0.8,132,30,steffen_perfect,1256.5,True,0.0
106458,840,2631,0,2,0.8,132,32,steffen_perfect,1316.0,True,0.0
106590,841,2525,0,2,0.8,132,33,steffen_perfect,1263.0,True,0.0
106722,845,2429,0,2,0.8,132,37,steffen_perfect,1215.0,True,0.0
106854,842,2864,0,2,0.8,132,34,steffen_perfect,1432.5,True,0.0
106986,843,2788,0,2,0.8,132,35,steffen_perfect,1394.5,True,0.0
107118,844,2777,0,2,0.8,132,36,steffen_perfect,1389.0,True,0.0
107250,846,2779,0,2,0.8,132,38,steffen_perfect,1390.0,True,0.0
107382,847,2531,0,2,0.8,132,39,steffen_perfect,1266.0,True,0.0
107514,849,2775,0,2,0.8,132,41,steffen_perfect,1388.0,True,0.0
107646,848,2799,0,2,0.8,132,40,steffen_perfect,1400.0,True,0.0
107778,851,2479,0,2,0.8,132,43,steffen_perfect,1240.0,True,0.0
107910,850,2838,0,2,0.8,132,42,steffen_perfect,1419.5,True,0.0
108042,852,2652,0,2,0.8,132,44,steffen_perfect,1326.5,True,0.0
108174,854,2440,0,2,0.8,132,46,steffen_perfect,1220.5,True,0.0
108306,855,2409,0,2,0.8,132,47,steffen_perfect,1205.0,True,0.0
108438,853,2985,0,2,0.8,132,45,steffen_perfect,1493.0,True,0.0
108570,856,2628,0,2,0.8,132,48,steffen_perfect,1314.5,True,0.0
108702,857,2585,0,2,0.8,132,49,steffen_perfect,1293.0,True,0.0
108834,858,2379,0,2,0.8,132,50,steffen_perfect,1190.0,True,0.0
108966,859,2480,0,2,0.8,132,51,steffen_perfect,1240.5,True,0.0
109098,860,2448,0,2,0.8,132,52,steffen_perfect,1224.5,True,0.0
109230,863,2229,0,2,0.8,132,55,steffen_perfect,1115.0,True,0.0
109362,862,2645,0,2,0.8,132,54,steffen_perfect,1323.0,True,0.0
109494,861,3001,0,2,0.8,132,53,steffen_perfect,1501.0,True,0.0
109626,864,2633,0,2,0.8,132,56,steffen_perfect,1317.0,True,0.0
109758,866,2537,0,2,0.8,132,58,steffen_perfect,1269.0,True,0.0
109890,865,2694,0,2,0.8,132,57,steffen_perfect,1347.5,True,0.0
110022,867,2497,0,2,0.8,132,59,steffen_perfect,1249.0,True,0.0
110154,868,2549,0,2,0.8,132,60,steffen_perfect,1275.0,True,0.0
110286,869,2662,0,2,0.8,132,61,steffen_perfect,1331.5,True,0.0
110418,870,2407,0,2,0.8,132,62,steffen_perfect,1204.0,True,0.0
110550,871,2431,0,2,0.8,132,63,steffen_perfect,1216.0,True,0.0
110682,874,2243,0,2,0.8,132,66,steffen_perfect,1122.0,True,0.0
110814,873,2415,0,2,0.8,132,65,steffen_perfect,1208.0,True,0.0
110946,872,2580,0,2,0.8,132,64,steffen_perfect,1290.5,True,0.0
111078,876,2356,0,2,0.8,132,68,steffen_perfect,1178.5,True,0.0
111210,877,2358,0,2,0.8,132,69,steffen_perfect,1179.5,True,0.0
111342,875,2538,0,2,0.8,132,67,steffen_perfect,1269.5,True,0.0
111474,878,2289,0,2,0.8,132,70,steffen_perfect,1145.0,True,0.0
111606,880,2271,0,2,0.8,132,72,steffen_perfect,1136.0,True,0.0
111738,881,2295,0,2,0.8,132,73,steffen_perfect,1148.0,True,0.0
111870,884,2259,0,2,0.8,132,76,steffen_perfect,1130.0,True,0.0
112002,882,2432,0,2,0.8,132,74,steffen_perfect,1216.5,True,0.0
112134,883,2264,0,2,0.8,132,75,steffen_perfect,1132.5,True,0.0
112266,888,2036,0,2,0.8,132,80,steffen_perfect,1018.5,True,0.0
112398,887,2224,0,2,0.8,132,79,steffen_perfect,1112.5,True,0.0
112530,890,2151,0,2,0.8,132,82,steffen_perfect,1076.0,True,0.0
112662,895,1900,0,2,0.8,132,87,steffen_perfect,950.5,True,0.0
112794,766,2488,0,2,0.8,131,59,steffen_perfect,1244.5,True,0.0
112925,779,2050,0,2,0.8,131,72,steffen_perfect,1025.5,True,0.0
113056,897,1960,0,2,0.8,132,89,steffen_perfect,980.5,True,0.0
113188,898,1871,0,2,0.8,132,90,steffen_perfect,936.0,True,0.0
113320,780,2367,0,2,0.8,131,73,steffen_perfect,1184.0,True,0.0
113451,899,1920,0,2,0.8,132,91,steffen_perfect,960.5,True,0.0
113583,900,1734,0,2,0.8,132,92,steffen_perfect,867.5,True,0.0
113715,901,1809,0,2,0.8,132,93,steffen_perfect,905.0,True,0.0
113847,776,2256,0,2,0.8,131,69,steffen_perfect,1128.5,True,0.0
113978,893,1861,0,2,0.8,132,85,steffen_perfect,931.0,True,0.0
114110,902,1763,0,2,0.8,132,94,steffen_perfect,882.0,True,0.0
114242,777,2149,0,2,0.8,131,70,steffen_perfect,1075.0,True,0.0
114373,903,1726,0,2,0.8,132,95,steffen_perfect,863.5,True,0.0
114505,904,1779,0,2,0.8,132,96,steffen_perfect,890.0,True,0.0
114637,886,2225,0,2,0.8,132,78,steffen_perfect,1113.0,True,0.0
114769,905,1804,0,2,0.8,132,97,steffen_perfect,902.5,True,0.0
114901,907,1726,0,2,0.8,132,99,steffen_perfect,863.5,True,0.0
115033,906,1792,0,2,0.8,132,98,steffen_perfect,896.5,True,0.0
115165,908,1727,0,2,0.8,132,100,steffen_perfect,864.0,True,0.0
115297,910,2819,0,2,0.8,133,1,steffen_perfect,1410.0,True,0.0
115430,909,2940,0,2,0.8,133,0,steffen_perfect,1470.5,True,0.0
115563,912,2746,0,2,0.8,133,3,steffen_perfect,1373.5,True,0.0
115696,913,2896,0,2,0.8,133,4,steffen_perfect,1448.5,True,0.0
115829,914,3066,0,2,0.8,133,5,steffen_perfect,1533.5,True,0.0
115962,916,3020,0,2,0.8,133,7,steffen_perfect,1510.5,True,0.0
116095,915,3551,0,2,0.8,133,6,steffen_perfect,1776.0,True,0.0
116228,917,2461,0,2,0.8,133,8,steffen_perfect,1231.0,True,0.0
116361,919,2697,0,2,0.8,133,10,steffen_perfect,1349.0,True,0.0
116494,918,3395,0,2,0.8,133,9,steffen_perfect,1698.0,True,0.0
116627,920,2917,0,2,0.8,133,11,steffen_perfect,1459.0,True,0.0
116760,921,2838,0,2,0.8,133,12,steffen_perfect,1419.5,True,0.0
116893,922,2905,0,2,0.8,133,13,steffen_perfect,1453.0,True,0.0
117026,924,2767,0,2,0.8,133,15,steffen_perfect,1384.0,True,0.0
117159,923,2856,0,2,0.8,133,14,steffen_perfect,1428.5,True,0.0
117292,925,3019,0,2,0.8,133,16,steffen_perfect,1510.0,True,0.0
117425,926,2961,0,2,0.8,133,17,steffen_perfect,1481.0,True,0.0
117558,927,2973,0,2,0.8,133,18,steffen_perfect,1487.0,True,0.0
117691,929,2705,0,2,0.8,133,20,steffen_perfect,1353.0,True,0.0
117824,930,2408,0,2,0.8,133,21,steffen_perfect,1204.5,True,0.0
117957,928,2892,0,2,0.8,133,19,steffen_perfect,1446.5,True,0.0
118090,931,2923,0,2,0.8,133,22,steffen_perfect,1462.0,True,0.0
118223,932,2836,0,2,0.8,133,23,steffen_perfect,1418.5,True,0.0
118356,933,2719,0,2,0.8,133,24,steffen_perfect,1360.0,True,0.0
118489,934,2730,0,2,0.8,133,25,steffen_perfect,1365.5,True,0.0
118622,937,2549,0,2,0.8,133,28,steffen_perfect,1275.0,True,0.0
118755,935,2869,0,2,0.8,133,26,steffen_perfect,1435.0,True,0.0
118888,936,2894,0,2,0.8,133,27,steffen_perfect,1447.5,True,0.0
119021,938,2549,0,2,0.8,133,29,steffen_perfect,1275.0,True,0.0
119154,939,2696,0,2,0.8,133,30,steffen_perfect,1348.5,True,0.0
119287,940,2844,0,2,0.8,133,31,steffen_perfect,1422.5,True,0.0
119420,941,2846,0,2,0.8,133,32,steffen_perfect,1423.5,True,0.0
119553,942,2551,0,2,0.8,133,33,steffen_perfect,1276.0,True,0.0
119686,944,2483,0,2,0.8,133,35,steffen_perfect,1242.0,True,0.0
119819,943,2802,0,2,0.8,133,34,steffen_perfect,1401.5,True,0.0
119952,945,2566,0,2,0.8,133,36,steffen_perfect,1283.5,True,0.0
120085,946,2514,0,2,0.8,133,37,steffen_perfect,1257.5,True,0.0
120218,947,2644,0,2,0.8,133,38,steffen_perfect,1322.5,True,0.0
120351,894,2022,0,2,0.8,132,86,steffen_perfect,1011.5,True,0.0
120483,949,2732,0,2,0.8,133,40,steffen_perfect,1366.5,True,0.0
120616,948,2932,0,2,0.8,133,39,steffen_perfect,1466.5,True,0.0
120749,950,2598,0,2,0.8,133,41,steffen_perfect,1299.5,True,0.0
120882,951,2805,0,2,0.8,133,42,steffen_perfect,1403.0,True,0.0
121015,952,3216,0,2,0.8,133,43,steffen_perfect,1608.5,True,0.0
121148,953,2688,0,2,0.8,133,44,steffen_perfect,1344.5,True,0.0
121281,954,2873,0,2,0.8,133,45,steffen_perfect,1437.0,True,0.0
121414,957,2387,0,2,0.8,133,48,steffen_perfect,1194.0,True,0.0
121547,956,2539,0,2,0.8,133,47,steffen_perfect,1270.0,True,0.0
121680,955,2927,0,2,0.8,133,46,steffen_perfect,1464.0,True,0.0
121813,958,2753,0,2,0.8,133,49,steffen_perfect,1377.0,True,0.0
121946,959,2540,0,2,0.8,133,50,steffen_perfect,1270.5,True,0.0
122079,960,2758,0,2,0.8,133,51,steffen_perfect,1379.5,True,0.0
122212,961,2495,0,2,0.8,133,52,steffen_perfect,1248.0,True,0.0
122345,962,2444,0,2,0.8,133,53,steffen_perfect,1222.5,True,0.0
122478,967,2407,0,2,0.8,133,58,steffen_perfect,1204.0,True,0.0
122611,965,2580,0,2,0.8,133,56,steffen_perfect,1290.5,True,0.0
122744,964,2878,0,2,0.8,133,55,steffen_perfect,1439.5,True,0.0
122877,968,2369,0,2,0.8,133,59,steffen_perfect,1185.0,True,0.0
123010,969,2609,0,2,0.8,133,60,steffen_perfect,1305.0,True,0.0
123143,970,2253,0,2,0.8,133,61,steffen_perfect,1127.0,True,0.0
123276,762,2399,0,2,0.8,131,55,steffen_perfect,1200.0,True,0.0
123407,972,2421,0,2,0.8,133,63,steffen_perfect,1211.0,True,0.0
123540,973,2423,0,2,0.8,133,64,steffen_perfect,1212.0,True,0.0
123673,974,2534,0,2,0.8,133,65,steffen_perfect,1267.5,True,0.0
123806,975,2256,0,2,0.8,133,66,steffen_perfect,1128.5,True,0.0
123939,976,2445,0,2,0.8,133,67,steffen_perfect,1223.0,True,0.0
124072,977,2581,0,2,0.8,133,68,steffen_perfect,1291.0,True,0.0
124205,978,2373,0,2,0.8,133,69,steffen_perfect,1187.0,True,0.0
124338,979,2453,0,2,0.8,133,70,steffen_perfect,1227.0,True,0.0
124471,981,2130,0,2,0.8,133,72,steffen_perfect,1065.5,True,0.0
124604,983,2335,0,2,0.8,133,74,steffen_perfect,1168.0,True,0.0
124737,984,2297,0,2,0.8,133,75,steffen_perfect,1149.0,True,0.0
124870,985,2251,0,2,0.8,133,76,steffen_perfect,1126.0,True,0.0
125003,986,2182,0,2,0.8,133,77,steffen_perfect,1091.5,True,0.0
125136,988,2276,0,2,0.8,133,79,steffen_perfect,1138.5,True,0.0
125269,987,2450,0,2,0.8,133,78,steffen_perfect,1225.5,True,0.0
125402,980,2354,0,2,0.8,133,71,steffen_perfect,1177.5,True,0.0
125535,991,1952,0,2,0.8,133,82,steffen_perfect,976.5,True,0.0
125668,992,2052,0,2,0.8,133,83,steffen_perfect,1026.5,True,0.0
125801,993,2102,0,2,0.8,133,84,steffen_perfect,1051.5,True,0.0
125934,995,2016,0,2,0.8,133,86,steffen_perfect,1008.5,True,0.0
126067,994,2108,0,2,0.8,133,85,steffen_perfect,1054.5,True,0.0
126200,996,2098,0,2,0.8,133,87,steffen_perfect,1049.5,True,0.0
126333,998,1869,0,2,0.8,133,89,steffen_perfect,935.0,True,0.0
126466,997,2038,0,2,0.8,133,88,steffen_perfect,1019.5,True,0.0
126599,999,2121,0,2,0.8,133,90,steffen_perfect,1061.0,True,0.0
126732,1000,1824,0,2,0.8,133,91,steffen_perfect,912.5,True,0.0
126865,1001,1899,0,2,0.8,133,92,steffen_perfect,950.0,True,0.0
126998,1002,1915,0,2,0.8,133,93,steffen_perfect,958.0,True,0.0
127131,1003,1802,0,2,0.8,133,94,steffen_perfect,901.5,True,0.0
127264,1004,1824,0,2,0.8,133,95,steffen_perfect,912.5,True,0.0
127397,1005,1697,0,2,0.8,133,96,steffen_perfect,849.0,True,0.0
127530,1006,1693,0,2,0.8,133,97,steffen_perfect,847.0,True,0.0
127663,1007,1778,0,2,0.8,133,98,steffen_perfect,889.5,True,0.0
127796,1008,1767,0,2,0.8,133,99,steffen_perfect,884.0,True,0.0
127929,1009,1693,0,2,0.8,133,100,steffen_perfect,847.0,True,0.0
128062,1010,2943,0,2,0.8,134,0,steffen_perfect,1472.0,True,0.0
128196,1011,2801,0,2,0.8,134,1,steffen_perfect,1401.0,True,0.0
128330,1012,3094,0,2,0.8,134,2,steffen_perfect,1547.5,True,0.0
128464,1013,3100,0,2,0.8,134,3,steffen_perfect,1550.5,True,0.0
128598,1014,2881,0,2,0.8,134,4,steffen_perfect,1441.0,True,0.0
128732,1016,2704,0,2,0.8,134,6,steffen_perfect,1352.5,True,0.0
128866,879,2222,0,2,0.8,132,71,steffen_perfect,1111.5,True,0.0
128998,1017,3037,0,2,0.8,134,7,steffen_perfect,1519.0,True,0.0
129132,885,2021,0,2,0.8,132,77,steffen_perfect,1011.0,True,0.0
129264,1019,3254,0,2,0.8,134,9,steffen_perfect,1627.5,True,0.0
129398,1020,2973,0,2,0.8,134,10,steffen_perfect,1487.0,True,0.0
129532,1021,3021,0,2,0.8,134,11,steffen_perfect,1511.0,True,0.0
129666,1022,3133,0,2,0.8,134,12,steffen_perfect,1567.0,True,0.0
129800,1023,2763,0,2,0.8,134,13,steffen_perfect,1382.0,True,0.0
129934,892,1926,0,2,0.8,132,84,steffen_perfect,963.5,True,0.0
130066,889,2243,0,2,0.8,132,81,steffen_perfect,1122.0,True,0.0
130198,1024,2829,0,2,0.8,134,14,steffen_perfect,1415.0,True,0.0
130332,891,2140,0,2,0.8,132,83,steffen_perfect,1070.5,True,0.0
130464,896,1888,0,2,0.8,132,88,steffen_perfect,944.5,True,0.0
130596,1026,2765,0,2,0.8,134,16,steffen_perfect,1383.0,True,0.0
130730,1025,2779,0,2,0.8,134,15,steffen_perfect,1390.0,True,0.0
130864,1027,2774,0,2,0.8,134,17,steffen_perfect,1387.5,True,0.0
130998,1030,2634,0,2,0.8,134,20,steffen_perfect,1317.5,True,0.0
131132,1028,3007,0,2,0.8,134,18,steffen_perfect,1504.0,True,0.0
131266,1029,2813,0,2,0.8,134,19,steffen_perfect,1407.0,True,0.0
131400,1031,2994,0,2,0.8,134,21,steffen_perfect,1497.5,True,0.0
131534,1033,3127,0,2,0.8,134,23,steffen_perfect,1564.0,True,0.0
131668,1034,2913,0,2,0.8,134,24,steffen_perfect,1457.0,True,0.0
131802,1035,2554,0,2,0.8,134,25,steffen_perfect,1277.5,True,0.0
131936,1037,2846,0,2,0.8,134,27,steffen_perfect,1423.5,True,0.0
132070,1036,3193,0,2,0.8,134,26,steffen_perfect,1597.0,True,0.0
132204,1038,2812,0,2,0.8,134,28,steffen_perfect,1406.5,True,0.0
132338,1039,2830,0,2,0.8,134,29,steffen_perfect,1415.5,True,0.0
132472,1040,3024,0,2,0.8,134,30,steffen_perfect,1512.5,True,0.0
132606,1041,2792,0,2,0.8,134,31,steffen_perfect,1396.5,True,0.0
132740,1042,2808,0,2,0.8,134,32,steffen_perfect,1404.5,True,0.0
132874,1043,2601,0,2,0.8,134,33,steffen_perfect,1301.0,True,0.0
133008,1044,2511,0,2,0.8,134,34,steffen_perfect,1256.0,True,0.0
133142,1045,2533,0,2,0.8,134,35,steffen_perfect,1267.0,True,0.0
133276,911,2878,0,2,0.8,133,2,steffen_perfect,1439.5,True,0.0
133409,1046,2635,0,2,0.8,134,36,steffen_perfect,1318.0,True,0.0
133543,1047,2883,0,2,0.8,134,37,steffen_perfect,1442.0,True,0.0
133677,1048,2775,0,2,0.8,134,38,steffen_perfect,1388.0,True,0.0
133811,1050,2438,0,2,0.8,134,40,steffen_perfect,1219.5,True,0.0
133945,1049,2865,0,2,0.8,134,39,steffen_perfect,1433.0,True,0.0
134079,1051,2435,0,2,0.8,134,41,steffen_perfect,1218.0,True,0.0
134213,1052,2499,0,2,0.8,134,42,steffen_perfect,1250.0,True,0.0
134347,1053,2555,0,2,0.8,134,43,steffen_perfect,1278.0,True,0.0
134481,1055,2669,0,2,0.8,134,45,steffen_perfect,1335.0,True,0.0
134615,1057,2314,0,2,0.8,134,47,steffen_perfect,1157.5,True,0.0
134749,1056,2669,0,2,0.8,134,46,steffen_perfect,1335.0,True,0.0
134883,1054,2928,0,2,0.8,134,44,steffen_perfect,1464.5,True,0.0
135017,1058,2602,0,2,0.8,134,48,steffen_perfect,1301.5,True,0.0
135151,1059,2904,0,2,0.8,134,49,steffen_perfect,1452.5,True,0.0
135285,1060,2763,0,2,0.8,134,50,steffen_perfect,1382.0,True,0.0
135419,1061,2332,0,2,0.8,134,51,steffen_perfect,1166.5,True,0.0
135553,1062,2663,0,2,0.8,134,52,steffen_perfect,1332.0,True,0.0
135687,1063,2563,0,2,0.8,134,53,steffen_perfect,1282.0,True,0.0
135821,1064,2645,0,2,0.8,134,54,steffen_perfect,1323.0,True,0.0
135955,1065,2778,0,2,0.8,134,55,steffen_perfect,1389.5,True,0.0
136089,1066,2404,0,2,0.8,134,56,steffen_perfect,1202.5,True,0.0
136223,1067,2936,0,2,0.8,134,57,steffen_perfect,1468.5,True,0.0
136357,1068,2480,0,2,0.8,134,58,steffen_perfect,1240.5,True,0.0
136491,1071,2353,0,2,0.8,134,61,steffen_perfect,1177.0,True,0.0
136625,1069,2699,0,2,0.8,134,59,steffen_perfect,1350.0,True,0.0
136759,1070,2704,0,2,0.8,134,60,steffen_perfect,1352.5,True,0.0
136893,1072,2228,0,2,0.8,134,62,steffen_perfect,1114.5,True,0.0
137027,1073,2268,0,2,0.8,134,63,steffen_perfect,1134.5,True,0.0
137161,1074,2458,0,2,0.8,134,64,steffen_perfect,1229.5,True,0.0
137295,1075,2521,0,2,0.8,134,65,steffen_perfect,1261.0,True,0.0
137429,1076,2618,0,2,0.8,134,66,steffen_perfect,1309.5,True,0.0
137563,1077,2604,0,2,0.8,134,67,steffen_perfect,1302.5,True,0.0
137697,1079,2379,0,2,0.8,134,69,steffen_perfect,1190.0,True,0.0
137831,1078,2716,0,2,0.8,134,68,steffen_perfect,1358.5,True,0.0
137965,1080,2603,0,2,0.8,134,70,steffen_perfect,1302.0,True,0.0
138099,1081,2313,0,2,0.8,134,71,steffen_perfect,1157.0,True,0.0
138233,1082,2425,0,2,0.8,134,72,steffen_perfect,1213.0,True,0.0
138367,1083,2196,0,2,0.8,134,73,steffen_perfect,1098.5,True,0.0
138501,1084,2220,0,2,0.8,134,74,steffen_perfect,1110.5,True,0.0
138635,1086,2141,0,2,0.8,134,76,steffen_perfect,1071.0,True,0.0
138769,1085,2313,0,2,0.8,134,75,steffen_perfect,1157.0,True,0.0
138903,963,2550,0,2,0.8,133,54,steffen_perfect,1275.5,True,0.0
139036,1087,2333,0,2,0.8,134,77,steffen_perfect,1167.0,True,0.0
139170,1088,2173,0,2,0.8,134,78,steffen_perfect,1087.0,True,0.0
139304,1090,2027,0,2,0.8,134,80,steffen_perfect,1014.0,True,0.0
139438,1089,2426,0,2,0.8,134,79,steffen_perfect,1213.5,True,0.0
139572,1091,2164,0,2,0.8,134,81,steffen_perfect,1082.5,True,0.0
139706,1092,2278,0,2,0.8,134,82,steffen_perfect,1139.5,True,0.0
139840,1094,1989,0,2,0.8,134,84,steffen_perfect,995.0,True,0.0
139974,1095,2101,0,2,0.8,134,85,steffen_perfect,1051.0,True,0.0
140108,971,2745,0,2,0.8,133,62,steffen_perfect,1373.0,True,0.0
140241,1096,2357,0,2,0.8,134,86,steffen_perfect,1179.0,True,0.0
140375,966,2396,0,2,0.8,133,57,steffen_perfect,1198.5,True,0.0
140508,1097,2200,0,2,0.8,134,87,steffen_perfect,1100.5,True,0.0
140642,1102,1707,0,2,0.8,134,92,steffen_perfect,854.0,True,0.0
140776,1099,2326,0,2,0.8,134,89,steffen_perfect,1163.5,True,0.0
140910,1100,2001,0,2,0.8,134,90,steffen_perfect,1001.0,True,0.0
141044,1101,1963,0,2,0.8,134,91,steffen_perfect,982.0,True,0.0
141178,1103,1740,0,2,0.8,134,93,steffen_perfect,870.5,True,0.0
141312,1104,1911,0,2,0.8,134,94,steffen_perfect,956.0,True,0.0
141446,1106,1758,0,2,0.8,134,96,steffen_perfect,879.5,True,0.0
141580,1105,1891,0,2,0.8,134,95,steffen_perfect,946.0,True,0.0
141714,1107,1679,0,2,0.8,134,97,steffen_perfect,840.0,True,0.0
141848,1109,1656,0,2,0.8,134,99,steffen_perfect,828.5,True,0.0
141982,1108,1714,0,2,0.8,134,98,steffen_perfect,857.5,True,0.0
142116,1110,1659,0,2,0.8,134,100,steffen_perfect,830.0,True,0.0
142250,982,2411,0,2,0.8,133,73,steffen_perfect,1206.0,True,0.0
142383,1111,2965,0,2,0.8,135,0,steffen_perfect,1483.0,True,0.0
142518,1114,3006,0,2,0.8,135,3,steffen_perfect,1503.5,True,0.0
142653,1115,3144,0,2,0.8,135,4,steffen_perfect,1572.5,True,0.0
142788,1118,2992,0,2,0.8,135,7,steffen_perfect,1496.5,True,0.0
142923,1119,2838,0,2,0.8,135,8,steffen_perfect,1419.5,True,0.0
143058,1120,2774,0,2,0.8,135,9,steffen_perfect,1387.5,True,0.0
143193,1121,2878,0,2,0.8,135,10,steffen_perfect,1439.5,True,0.0
143328,1122,2961,0,2,0.8,135,11,steffen_perfect,1481.0,True,0.0
143463,1123,3149,0,2,0.8,135,12,steffen_perfect,1575.0,True,0.0
143598,1124,3250,0,2,0.8,135,13,steffen_perfect,1625.5,True,0.0
143733,1125,2989,0,2,0.8,135,14,steffen_perfect,1495.0,True,0.0
143868,1127,2524,0,2,0.8,135,16,steffen_perfect,1262.5,True,0.0
144003,1126,2972,0,2,0.8,135,15,steffen_perfect,1486.5,True,0.0
144138,1128,2826,0,2,0.8,135,17,steffen_perfect,1413.5,True,0.0
144273,1129,2566,0,2,0.8,135,18,steffen_perfect,1283.5,True,0.0
144408,1130,2574,0,2,0.8,135,19,steffen_perfect,1287.5,True,0.0
144543,1132,3056,0,2,0.8,135,21,steffen_perfect,1528.5,True,0.0
144678,1133,2842,0,2,0.8,135,22,steffen_perfect,1421.5,True,0.0
144813,1134,3023,0,2,0.8,135,23,steffen_perfect,1512.0,True,0.0
144948,1135,3361,0,2,0.8,135,24,steffen_perfect,1681.0,True,0.0
145083,1136,2673,0,2,0.8,135,25,steffen_perfect,1337.0,True,0.0
145218,1137,2923,0,2,0.8,135,26,steffen_perfect,1462.0,True,0.0
145353,1138,3044,0,2,0.8,135,27,steffen_perfect,1522.5,True,0.0
145488,1139,3292,0,2,0.8,135,28,steffen_perfect,1646.5,True,0.0
145623,1140,2736,0,2,0.8,135,29,steffen_perfect,1368.5,True,0.0
145758,1141,2986,0,2,0.8,135,30,steffen_perfect,1493.5,True,0.0
145893,1142,3082,0,2,0.8,135,31,steffen_perfect,1541.5,True,0.0
146028,1143,2769,0,2,0.8,135,32,steffen_perfect,1385.0,True,0.0
146163,1144,2802,0,2,0.8,135,33,steffen_perfect,1401.5,True,0.0
146298,1145,2702,0,2,0.8,135,34,steffen_perfect,1351.5,True,0.0
146433,1146,2907,0,2,0.8,135,35,steffen_perfect,1454.0,True,0.0
146568,1147,2850,0,2,0.8,135,36,steffen_perfect,1425.5,True,0.0
146703,1148,2669,0,2,0.8,135,37,steffen_perfect,1335.0,True,0.0
146838,989,2121,0,2,0.8,133,80,steffen_perfect,1061.0,True,0.0
146971,1149,3204,0,2,0.8,135,38,steffen_perfect,1602.5,True,0.0
147106,990,2274,0,2,0.8,133,81,steffen_perfect,1137.5,True,0.0
147239,1150,2771,0,2,0.8,135,39,steffen_perfect,1386.0,True,0.0
147374,1151,2786,0,2,0.8,135,40,steffen_perfect,1393.5,True,0.0
147509,1152,2334,0,2,0.8,135,41,steffen_perfect,1167.5,True,0.0
147644,1153,2798,0,2,0.8,135,42,steffen_perfect,1399.5,True,0.0
147779,1155,2712,0,2,0.8,135,44,steffen_perfect,1356.5,True,0.0
147914,1154,2763,0,2,0.8,135,43,steffen_perfect,1382.0,True,0.0
148049,1158,2390,0,2,0.8,135,47,steffen_perfect,1195.5,True,0.0
148184,1157,2581,0,2,0.8,135,46,steffen_perfect,1291.0,True,0.0
148319,1156,3305,0,2,0.8,135,45,steffen_perfect,1653.0,True,0.0
