,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
208760,1604,2913,0,2,0.8,139,89,outside_in,1457.0,True,0.0
208899,1605,3047,0,2,0.8,139,90,outside_in,1524.0,True,0.0
209038,1435,3179,0,2,0.8,138,21,outside_in,1590.0,True,0.0
209176,1436,3030,0,2,0.8,138,22,outside_in,1515.5,True,0.0
209314,1606,3115,0,2,0.8,139,91,outside_in,1558.0,True,0.0
209453,1607,2958,0,2,0.8,139,92,outside_in,1479.5,True,0.0
209592,1608,2904,0,2,0.8,139,93,outside_in,1452.5,True,0.0
209731,1610,2945,0,2,0.8,139,95,outside_in,1473.0,True,0.0
209870,1442,2852,0,2,0.8,138,28,outside_in,1426.5,True,0.0
210008,1611,2901,0,2,0.8,139,96,outside_in,1451.0,True,0.0
210147,1612,2821,0,2,0.8,139,97,outside_in,1411.0,True,0.0
210286,1613,2832,0,2,0.8,139,98,outside_in,1416.5,True,0.0
210425,1443,3052,0,2,0.8,138,29,outside_in,1526.5,True,0.0
210563,1614,2830,0,2,0.8,139,99,outside_in,1415.5,True,0.0
210702,1615,2830,0,2,0.8,139,100,outside_in,1415.5,True,0.0
210841,1616,2979,0,2,0.8,140,0,outside_in,1490.0,True,0.0
210981,1617,2973,0,2,0.8,140,1,outside_in,1487.0,True,0.0
211121,1618,2911,0,2,0.8,140,2,outside_in,1456.0,True,0.0
211261,1619,3258,0,2,0.8,140,3,outside_in,1629.5,True,0.0
211401,1620,3133,0,2,0.8,140,4,outside_in,1567.0,True,0.0
211541,1621,3080,0,2,0.8,140,5,outside_in,1540.5,True,0.0
211681,1622,2870,0,2,0.8,140,6,outside_in,1435.5,True,0.0
211821,1624,3138,0,2,0.8,140,8,outside_in,1569.5,True,0.0
211961,1626,3091,0,2,0.8,140,10,outside_in,1546.0,True,0.0
212101,1623,3211,0,2,0.8,140,7,outside_in,1606.0,True,0.0
212241,1625,3441,0,2,0.8,140,9,outside_in,1721.0,True,0.0
212381,1628,3388,0,2,0.8,140,12,outside_in,1694.5,True,0.0
212521,1627,3500,0,2,0.8,140,11,outside_in,1750.5,True,0.0
212661,1629,3395,0,2,0.8,140,13,outside_in,1698.0,True,0.0
212801,1630,3139,0,2,0.8,140,14,outside_in,1570.0,True,0.0
212941,1631,3085,0,2,0.8,140,15,outside_in,1543.0,True,0.0
213081,1632,3212,0,2,0.8,140,16,outside_in,1606.5,True,0.0
213221,1634,3137,0,2,0.8,140,18,outside_in,1569.0,True,0.0
213361,1633,3261,0,2,0.8,140,17,outside_in,1631.0,True,0.0
213501,1638,2784,0,2,0.8,140,22,outside_in,1392.5,True,0.0
213641,1635,3228,0,2,0.8,140,19,outside_in,1614.5,True,0.0
213781,1636,3360,0,2,0.8,140,20,outside_in,1680.5,True,0.0
213921,1637,3275,0,2,0.8,140,21,outside_in,1638.0,True,0.0
214061,1640,3006,0,2,0.8,140,24,outside_in,1503.5,True,0.0
214201,1639,3170,0,2,0.8,140,23,outside_in,1585.5,True,0.0
214341,1641,2949,0,2,0.8,140,25,outside_in,1475.0,True,0.0
214481,1642,3156,0,2,0.8,140,26,outside_in,1578.5,True,0.0
214621,1644,3123,0,2,0.8,140,28,outside_in,1562.0,True,0.0
214761,1643,3489,0,2,0.8,140,27,outside_in,1745.0,True,0.0
214901,1646,2947,0,2,0.8,140,30,outside_in,1474.0,True,0.0
215041,1645,3328,0,2,0.8,140,29,outside_in,1664.5,True,0.0
215181,1647,2973,0,2,0.8,140,31,outside_in,1487.0,True,0.0
215321,1649,2996,0,2,0.8,140,33,outside_in,1498.5,True,0.0
215461,1648,3113,0,2,0.8,140,32,outside_in,1557.0,True,0.0
215601,1650,3165,0,2,0.8,140,34,outside_in,1583.0,True,0.0
215741,1652,3063,0,2,0.8,140,36,outside_in,1532.0,True,0.0
215881,1654,3211,0,2,0.8,140,38,outside_in,1606.0,True,0.0
216021,1655,3346,0,2,0.8,140,39,outside_in,1673.5,True,0.0
216161,1502,3003,0,2,0.8,138,88,outside_in,1502.0,True,0.0
216299,1504,2725,0,2,0.8,138,90,outside_in,1363.0,True,0.0
216437,1505,2680,0,2,0.8,138,91,outside_in,1340.5,True,0.0
216575,1658,2860,0,2,0.8,140,42,outside_in,1430.5,True,0.0
216715,1659,3139,0,2,0.8,140,43,outside_in,1570.0,True,0.0
216855,1660,3166,0,2,0.8,140,44,outside_in,1583.5,True,0.0
216995,1661,3243,0,2,0.8,140,45,outside_in,1622.0,True,0.0
217135,1508,2744,0,2,0.8,138,94,outside_in,1372.5,True,0.0
217273,1662,3092,0,2,0.8,140,46,outside_in,1546.5,True,0.0
217413,1663,2898,0,2,0.8,140,47,outside_in,1449.5,True,0.0
217553,1664,2980,0,2,0.8,140,48,outside_in,1490.5,True,0.0
217693,1666,2805,0,2,0.8,140,50,outside_in,1403.0,True,0.0
217833,1665,3094,0,2,0.8,140,49,outside_in,1547.5,True,0.0
217973,1667,3336,0,2,0.8,140,51,outside_in,1668.5,True,0.0
218113,1668,3162,0,2,0.8,140,52,outside_in,1581.5,True,0.0
218253,1670,3038,0,2,0.8,140,54,outside_in,1519.5,True,0.0
218393,1669,3115,0,2,0.8,140,53,outside_in,1558.0,True,0.0
218533,1671,3083,0,2,0.8,140,55,outside_in,1542.0,True,0.0
218673,1672,2800,0,2,0.8,140,56,outside_in,1400.5,True,0.0
218813,1674,2907,0,2,0.8,140,58,outside_in,1454.0,True,0.0
218953,1673,3057,0,2,0.8,140,57,outside_in,1529.0,True,0.0
219093,1675,3257,0,2,0.8,140,59,outside_in,1629.0,True,0.0
219233,1676,3075,0,2,0.8,140,60,outside_in,1538.0,True,0.0
219373,1678,3057,0,2,0.8,140,62,outside_in,1529.0,True,0.0
219513,1677,3112,0,2,0.8,140,61,outside_in,1556.5,True,0.0
219653,1679,2870,0,2,0.8,140,63,outside_in,1435.5,True,0.0
219793,1513,2792,0,2,0.8,138,99,outside_in,1396.5,True,0.0
219931,1680,3098,0,2,0.8,140,64,outside_in,1549.5,True,0.0
220071,1682,2906,0,2,0.8,140,66,outside_in,1453.5,True,0.0
220211,1681,3281,0,2,0.8,140,65,outside_in,1641.0,True,0.0
220351,1683,2822,0,2,0.8,140,67,outside_in,1411.5,True,0.0
220491,1684,3058,0,2,0.8,140,68,outside_in,1529.5,True,0.0
220631,1685,3066,0,2,0.8,140,69,outside_in,1533.5,True,0.0
220771,1686,2951,0,2,0.8,140,70,outside_in,1476.0,True,0.0
220911,1687,3119,0,2,0.8,140,71,outside_in,1560.0,True,0.0
221051,1688,2895,0,2,0.8,140,72,outside_in,1448.0,True,0.0
221191,1690,2875,0,2,0.8,140,74,outside_in,1438.0,True,0.0
221331,1689,2910,0,2,0.8,140,73,outside_in,1455.5,True,0.0
221471,1691,3026,0,2,0.8,140,75,outside_in,1513.5,True,0.0
221611,1692,3106,0,2,0.8,140,76,outside_in,1553.5,True,0.0
221751,1693,2994,0,2,0.8,140,77,outside_in,1497.5,True,0.0
221891,1694,2752,0,2,0.8,140,78,outside_in,1376.5,True,0.0
222031,1695,2816,0,2,0.8,140,79,outside_in,1408.5,True,0.0
222171,1696,3113,0,2,0.8,140,80,outside_in,1557.0,True,0.0
222311,1697,3052,0,2,0.8,140,81,outside_in,1526.5,True,0.0
222451,1698,2901,0,2,0.8,140,82,outside_in,1451.0,True,0.0
222591,1699,3148,0,2,0.8,140,83,outside_in,1574.5,True,0.0
222731,1700,3028,0,2,0.8,140,84,outside_in,1514.5,True,0.0
222871,1701,2893,0,2,0.8,140,85,outside_in,1447.0,True,0.0
223011,1702,3122,0,2,0.8,140,86,outside_in,1561.5,True,0.0
223151,1703,2922,0,2,0.8,140,87,outside_in,1461.5,True,0.0
223291,1705,2885,0,2,0.8,140,89,outside_in,1443.0,True,0.0
223431,1707,2937,0,2,0.8,140,91,outside_in,1469.0,True,0.0
223571,1709,2821,0,2,0.8,140,93,outside_in,1411.0,True,0.0
223711,1710,3057,0,2,0.8,140,94,outside_in,1529.0,True,0.0
223851,1711,3075,0,2,0.8,140,95,outside_in,1538.0,True,0.0
223991,1713,2938,0,2,0.8,140,97,outside_in,1469.5,True,0.0
224131,1714,2988,0,2,0.8,140,98,outside_in,1494.5,True,0.0
224271,1715,3005,0,2,0.8,140,99,outside_in,1503.0,True,0.0
224411,1716,3005,0,2,0.8,140,100,outside_in,1503.0,True,0.0
224551,1717,3168,0,2,0.8,141,0,outside_in,1584.5,True,0.0
224692,1569,3008,0,2,0.8,139,54,outside_in,1504.5,True,0.0
224831,1574,2852,0,2,0.8,139,59,outside_in,1426.5,True,0.0
224970,1577,2862,0,2,0.8,139,62,outside_in,1431.5,True,0.0
225109,1719,3039,0,2,0.8,141,2,outside_in,1520.0,True,0.0
225250,1720,3188,0,2,0.8,141,3,outside_in,1594.5,True,0.0
225391,1578,2883,0,2,0.8,139,63,outside_in,1442.0,True,0.0
225530,1579,2829,0,2,0.8,139,64,outside_in,1415.0,True,0.0
225669,1722,3243,0,2,0.8,141,5,outside_in,1622.0,True,0.0
225810,1721,3498,0,2,0.8,141,4,outside_in,1749.5,True,0.0
225951,1723,3224,0,2,0.8,141,6,outside_in,1612.5,True,0.0
226092,1725,2927,0,2,0.8,141,8,outside_in,1464.0,True,0.0
226233,1724,3372,0,2,0.8,141,7,outside_in,1686.5,True,0.0
226374,1727,3049,0,2,0.8,141,10,outside_in,1525.0,True,0.0
226515,1726,3360,0,2,0.8,141,9,outside_in,1680.5,True,0.0
226656,1728,3261,0,2,0.8,141,11,outside_in,1631.0,True,0.0
226797,1730,3181,0,2,0.8,141,13,outside_in,1591.0,True,0.0
226938,1729,3365,0,2,0.8,141,12,outside_in,1683.0,True,0.0
227079,1731,2990,0,2,0.8,141,14,outside_in,1495.5,True,0.0
227220,1732,3005,0,2,0.8,141,15,outside_in,1503.0,True,0.0
227361,1733,3130,0,2,0.8,141,16,outside_in,1565.5,True,0.0
227502,1735,2890,0,2,0.8,141,18,outside_in,1445.5,True,0.0
227643,1734,3203,0,2,0.8,141,17,outside_in,1602.0,True,0.0
227784,1737,3113,0,2,0.8,141,20,outside_in,1557.0,True,0.0
227925,1736,3216,0,2,0.8,141,19,outside_in,1608.5,True,0.0
228066,1738,3055,0,2,0.8,141,21,outside_in,1528.0,True,0.0
228207,1739,3322,0,2,0.8,141,22,outside_in,1661.5,True,0.0
228348,1740,3283,0,2,0.8,141,23,outside_in,1642.0,True,0.0
228489,1741,3113,0,2,0.8,141,24,outside_in,1557.0,True,0.0
228630,1742,3073,0,2,0.8,141,25,outside_in,1537.0,True,0.0
228771,1743,3179,0,2,0.8,141,26,outside_in,1590.0,True,0.0
228912,1745,3219,0,2,0.8,141,28,outside_in,1610.0,True,0.0
229053,1747,2974,0,2,0.8,141,30,outside_in,1487.5,True,0.0
229194,1744,3520,0,2,0.8,141,27,outside_in,1760.5,True,0.0
229335,1746,3526,0,2,0.8,141,29,outside_in,1763.5,True,0.0
229476,1748,3066,0,2,0.8,141,31,outside_in,1533.5,True,0.0
229617,1751,2929,0,2,0.8,141,34,outside_in,1465.0,True,0.0
229758,1749,3202,0,2,0.8,141,32,outside_in,1601.5,True,0.0
229899,1750,3168,0,2,0.8,141,33,outside_in,1584.5,True,0.0
230040,1752,3104,0,2,0.8,141,35,outside_in,1552.5,True,0.0
230181,1753,3014,0,2,0.8,141,36,outside_in,1507.5,True,0.0
230322,1754,3309,0,2,0.8,141,37,outside_in,1655.0,True,0.0
230463,1755,3345,0,2,0.8,141,38,outside_in,1673.0,True,0.0
230604,1756,3284,0,2,0.8,141,39,outside_in,1642.5,True,0.0
230745,1757,3337,0,2,0.8,141,40,outside_in,1669.0,True,0.0
230886,1758,3447,0,2,0.8,141,41,outside_in,1724.0,True,0.0
231027,1759,2895,0,2,0.8,141,42,outside_in,1448.0,True,0.0
231168,1760,2926,0,2,0.8,141,43,outside_in,1463.5,True,0.0
231309,1761,3020,0,2,0.8,141,44,outside_in,1510.5,True,0.0
231450,1762,2996,0,2,0.8,141,45,outside_in,1498.5,True,0.0
231591,1763,2868,0,2,0.8,141,46,outside_in,1434.5,True,0.0
231732,1764,2998,0,2,0.8,141,47,outside_in,1499.5,True,0.0
231873,1765,3295,0,2,0.8,141,48,outside_in,1648.0,True,0.0
232014,1766,3180,0,2,0.8,141,49,outside_in,1590.5,True,0.0
232155,1767,2995,0,2,0.8,141,50,outside_in,1498.0,True,0.0
232296,1768,3224,0,2,0.8,141,51,outside_in,1612.5,True,0.0
232437,1770,3044,0,2,0.8,141,53,outside_in,1522.5,True,0.0
232578,1769,3424,0,2,0.8,141,52,outside_in,1712.5,True,0.0
232719,1771,3030,0,2,0.8,141,54,outside_in,1515.5,True,0.0
232860,1772,3182,0,2,0.8,141,55,outside_in,1591.5,True,0.0
233001,1773,3186,0,2,0.8,141,56,outside_in,1593.5,True,0.0
233142,1775,3032,0,2,0.8,141,58,outside_in,1516.5,True,0.0
233283,1774,3028,0,2,0.8,141,57,outside_in,1514.5,True,0.0
233424,1776,2832,0,2,0.8,141,59,outside_in,1416.5,True,0.0
233565,1777,2974,0,2,0.8,141,60,outside_in,1487.5,True,0.0
233706,1778,3153,0,2,0.8,141,61,outside_in,1577.0,True,0.0
233847,1780,3129,0,2,0.8,141,63,outside_in,1565.0,True,0.0
233988,1779,3182,0,2,0.8,141,62,outside_in,1591.5,True,0.0
234129,1781,3018,0,2,0.8,141,64,outside_in,1509.5,True,0.0
234270,1785,2794,0,2,0.8,141,68,outside_in,1397.5,True,0.0
234411,1603,3081,0,2,0.8,139,88,outside_in,1541.0,True,0.0
234550,1788,3045,0,2,0.8,141,71,outside_in,1523.0,True,0.0
234691,1789,2966,0,2,0.8,141,72,outside_in,1483.5,True,0.0
234832,1609,3018,0,2,0.8,139,94,outside_in,1509.5,True,0.0
234971,1790,2973,0,2,0.8,141,73,outside_in,1487.0,True,0.0
235112,1791,3033,0,2,0.8,141,74,outside_in,1517.0,True,0.0
235253,1792,2992,0,2,0.8,141,75,outside_in,1496.5,True,0.0
235394,1793,3090,0,2,0.8,141,76,outside_in,1545.5,True,0.0
235535,1794,2838,0,2,0.8,141,77,outside_in,1419.5,True,0.0
235676,1795,2960,0,2,0.8,141,78,outside_in,1480.5,True,0.0
235817,1796,3085,0,2,0.8,141,79,outside_in,1543.0,True,0.0
235958,1797,2926,0,2,0.8,141,80,outside_in,1463.5,True,0.0
236099,1798,2827,0,2,0.8,141,81,outside_in,1414.0,True,0.0
236240,1799,2805,0,2,0.8,141,82,outside_in,1403.0,True,0.0
236381,1800,2951,0,2,0.8,141,83,outside_in,1476.0,True,0.0
236522,1801,3194,0,2,0.8,141,84,outside_in,1597.5,True,0.0
236663,1802,3028,0,2,0.8,141,85,outside_in,1514.5,True,0.0
236804,1803,3049,0,2,0.8,141,86,outside_in,1525.0,True,0.0
236945,1804,2954,0,2,0.8,141,87,outside_in,1477.5,True,0.0
237086,1805,3209,0,2,0.8,141,88,outside_in,1605.0,True,0.0
237227,1806,2965,0,2,0.8,141,89,outside_in,1483.0,True,0.0
237368,1807,2985,0,2,0.8,141,90,outside_in,1493.0,True,0.0
237509,1808,2959,0,2,0.8,141,91,outside_in,1480.0,True,0.0
237650,1809,2882,0,2,0.8,141,92,outside_in,1441.5,True,0.0
237791,1810,3069,0,2,0.8,141,93,outside_in,1535.0,True,0.0
237932,1811,2880,0,2,0.8,141,94,outside_in,1440.5,True,0.0
238073,1651,3037,0,2,0.8,140,35,outside_in,1519.0,True,0.0
238213,1653,3431,0,2,0.8,140,37,outside_in,1716.0,True,0.0
238353,1812,2966,0,2,0.8,141,95,outside_in,1483.5,True,0.0
238494,1813,2966,0,2,0.8,141,96,outside_in,1483.5,True,0.0
238635,1814,3002,0,2,0.8,141,97,outside_in,1501.5,True,0.0
238776,1815,2944,0,2,0.8,141,98,outside_in,1472.5,True,0.0
238917,1656,3228,0,2,0.8,140,40,outside_in,1614.5,True,0.0
239057,1817,2988,0,2,0.8,141,100,outside_in,1494.5,True,0.0
239198,1657,3098,0,2,0.8,140,41,outside_in,1549.5,True,0.0
239338,1704,3103,0,2,0.8,140,88,outside_in,1552.0,True,0.0
239478,1706,2853,0,2,0.8,140,90,outside_in,1427.0,True,0.0
239618,1708,3031,0,2,0.8,140,92,outside_in,1516.0,True,0.0
239758,1712,2958,0,2,0.8,140,96,outside_in,1479.5,True,0.0
239898,1718,3360,0,2,0.8,141,1,outside_in,1680.5,True,0.0
240039,1782,3079,0,2,0.8,141,65,outside_in,1540.0,True,0.0
240180,1783,2970,0,2,0.8,141,66,outside_in,1485.5,True,0.0
240321,1784,2904,0,2,0.8,141,67,outside_in,1452.5,True,0.0
240462,1786,2902,0,2,0.8,141,69,outside_in,1451.5,True,0.0
240603,1787,2951,0,2,0.8,141,70,outside_in,1476.0,True,0.0
240744,1816,2988,0,2,0.8,141,99,outside_in,1494.5,True,0.0
