,RunId,Step,seed,steps_per_second,aisle_speed,number_of_passengers,conformance,seat_assignment_method,Time (s),Boarding completed,Seat shuffle waiting time (s)
90448,715,2732,0,2,0.8,131,8,segmented_random_3,1366.5,True,0.0
90579,718,2559,0,2,0.8,131,11,segmented_random_3,1280.0,True,0.0
90710,717,2623,0,2,0.8,131,10,segmented_random_3,1312.0,True,0.0
90841,719,2583,0,2,0.8,131,12,segmented_random_3,1292.0,True,0.0
90972,720,2722,0,2,0.8,131,13,segmented_random_3,1361.5,True,0.0
91103,722,2625,0,2,0.8,131,15,segmented_random_3,1313.0,True,0.0
91234,721,2748,0,2,0.8,131,14,segmented_random_3,1374.5,True,0.0
91365,723,2532,0,2,0.8,131,16,segmented_random_3,1266.5,True,0.0
91496,725,2882,0,2,0.8,131,18,segmented_random_3,1441.5,True,0.0
91627,724,2910,0,2,0.8,131,17,segmented_random_3,1455.5,True,0.0
91758,726,2837,0,2,0.8,131,19,segmented_random_3,1419.0,True,0.0
91889,730,2722,0,2,0.8,131,23,segmented_random_3,1361.5,True,0.0
92020,728,2827,0,2,0.8,131,21,segmented_random_3,1414.0,True,0.0
92151,729,2713,0,2,0.8,131,22,segmented_random_3,1357.0,True,0.0
92282,731,2660,0,2,0.8,131,24,segmented_random_3,1330.5,True,0.0
92413,727,3003,0,2,0.8,131,20,segmented_random_3,1502.0,True,0.0
92544,732,2641,0,2,0.8,131,25,segmented_random_3,1321.0,True,0.0
92675,733,2672,0,2,0.8,131,26,segmented_random_3,1336.5,True,0.0
92806,734,3004,0,2,0.8,131,27,segmented_random_3,1502.5,True,0.0
92937,735,3020,0,2,0.8,131,28,segmented_random_3,1510.5,True,0.0
93068,737,2599,0,2,0.8,131,30,segmented_random_3,1300.0,True,0.0
93199,736,2612,0,2,0.8,131,29,segmented_random_3,1306.5,True,0.0
93330,741,2516,0,2,0.8,131,34,segmented_random_3,1258.5,True,0.0
93461,738,2887,0,2,0.8,131,31,segmented_random_3,1444.0,True,0.0
93592,739,2770,0,2,0.8,131,32,segmented_random_3,1385.5,True,0.0
93723,740,2857,0,2,0.8,131,33,segmented_random_3,1429.0,True,0.0
93854,742,2798,0,2,0.8,131,35,segmented_random_3,1399.5,True,0.0
93985,744,2586,0,2,0.8,131,37,segmented_random_3,1293.5,True,0.0
94116,743,2673,0,2,0.8,131,36,segmented_random_3,1337.0,True,0.0
94247,745,2696,0,2,0.8,131,38,segmented_random_3,1348.5,True,0.0
94378,746,2708,0,2,0.8,131,39,segmented_random_3,1354.5,True,0.0
94509,747,2781,0,2,0.8,131,40,segmented_random_3,1391.0,True,0.0
94640,749,2798,0,2,0.8,131,42,segmented_random_3,1399.5,True,0.0
94771,751,2782,0,2,0.8,131,44,segmented_random_3,1391.5,True,0.0
94902,754,2563,0,2,0.8,131,47,segmented_random_3,1282.0,True,0.0
95033,753,2993,0,2,0.8,131,46,segmented_random_3,1497.0,True,0.0
95164,755,2791,0,2,0.8,131,48,segmented_random_3,1396.0,True,0.0
95295,757,2849,0,2,0.8,131,50,segmented_random_3,1425.0,True,0.0
95426,759,2807,0,2,0.8,131,52,segmented_random_3,1404.0,True,0.0
95557,760,2770,0,2,0.8,131,53,segmented_random_3,1385.5,True,0.0
95688,756,2805,0,2,0.8,131,49,segmented_random_3,1403.0,True,0.0
95819,762,2887,0,2,0.8,131,55,segmented_random_3,1444.0,True,0.0
95950,752,3211,0,2,0.8,131,45,segmented_random_3,1606.0,True,0.0
96081,767,2843,0,2,0.8,131,60,segmented_random_3,1422.0,True,0.0
96212,768,2773,0,2,0.8,131,61,segmented_random_3,1387.0,True,0.0
96343,769,2838,0,2,0.8,131,62,segmented_random_3,1419.5,True,0.0
96474,770,2871,0,2,0.8,131,63,segmented_random_3,1436.0,True,0.0
96605,771,2911,0,2,0.8,131,64,segmented_random_3,1456.0,True,0.0
96736,772,2728,0,2,0.8,131,65,segmented_random_3,1364.5,True,0.0
96867,774,2665,0,2,0.8,131,67,segmented_random_3,1333.0,True,0.0
96998,773,2856,0,2,0.8,131,66,segmented_random_3,1428.5,True,0.0
97129,650,2789,0,2,0.8,130,44,segmented_random_3,1395.0,True,0.0
97259,775,2730,0,2,0.8,131,68,segmented_random_3,1365.5,True,0.0
97390,776,2914,0,2,0.8,131,69,segmented_random_3,1457.5,True,0.0
97521,651,2410,0,2,0.8,130,45,segmented_random_3,1205.5,True,0.0
97651,777,3015,0,2,0.8,131,70,segmented_random_3,1508.0,True,0.0
97782,778,2975,0,2,0.8,131,71,segmented_random_3,1488.0,True,0.0
97913,780,2751,0,2,0.8,131,73,segmented_random_3,1376.0,True,0.0
98044,779,3154,0,2,0.8,131,72,segmented_random_3,1577.5,True,0.0
98175,781,2938,0,2,0.8,131,74,segmented_random_3,1469.5,True,0.0
98306,782,3022,0,2,0.8,131,75,segmented_random_3,1511.5,True,0.0
98437,784,2725,0,2,0.8,131,77,segmented_random_3,1363.0,True,0.0
98568,783,2925,0,2,0.8,131,76,segmented_random_3,1463.0,True,0.0
98699,785,2795,0,2,0.8,131,78,segmented_random_3,1398.0,True,0.0
98830,786,2661,0,2,0.8,131,79,segmented_random_3,1331.0,True,0.0
98961,787,2956,0,2,0.8,131,80,segmented_random_3,1478.5,True,0.0
99092,788,2850,0,2,0.8,131,81,segmented_random_3,1425.5,True,0.0
99223,789,2837,0,2,0.8,131,82,segmented_random_3,1419.0,True,0.0
99354,790,2778,0,2,0.8,131,83,segmented_random_3,1389.5,True,0.0
99485,791,2813,0,2,0.8,131,84,segmented_random_3,1407.0,True,0.0
99616,792,2830,0,2,0.8,131,85,segmented_random_3,1415.5,True,0.0
99747,793,2885,0,2,0.8,131,86,segmented_random_3,1443.0,True,0.0
99878,794,2868,0,2,0.8,131,87,segmented_random_3,1434.5,True,0.0
100009,795,2883,0,2,0.8,131,88,segmented_random_3,1442.0,True,0.0
100140,796,3022,0,2,0.8,131,89,segmented_random_3,1511.5,True,0.0
100271,797,2964,0,2,0.8,131,90,segmented_random_3,1482.5,True,0.0
100402,798,2922,0,2,0.8,131,91,segmented_random_3,1461.5,True,0.0
100533,799,3013,0,2,0.8,131,92,segmented_random_3,1507.0,True,0.0
100664,800,3106,0,2,0.8,131,93,segmented_random_3,1553.5,True,0.0
100795,801,3021,0,2,0.8,131,94,segmented_random_3,1511.0,True,0.0
100926,748,2681,0,2,0.8,131,41,segmented_random_3,1341.0,True,0.0
101057,802,3122,0,2,0.8,131,95,segmented_random_3,1561.5,True,0.0
101188,763,2677,0,2,0.8,131,56,segmented_random_3,1339.0,True,0.0
101319,803,3107,0,2,0.8,131,96,segmented_random_3,1554.0,True,0.0
101450,804,3084,0,2,0.8,131,97,segmented_random_3,1542.5,True,0.0
101581,766,2840,0,2,0.8,131,59,segmented_random_3,1420.5,True,0.0
101712,805,3119,0,2,0.8,131,98,segmented_random_3,1560.0,True,0.0
101843,808,2610,0,2,0.8,132,0,segmented_random_3,1305.5,True,0.0
101975,806,3128,0,2,0.8,131,99,segmented_random_3,1564.5,True,0.0
102106,809,2504,0,2,0.8,132,1,segmented_random_3,1252.5,True,0.0
102238,807,3128,0,2,0.8,131,100,segmented_random_3,1564.5,True,0.0
102369,810,2571,0,2,0.8,132,2,segmented_random_3,1286.0,True,0.0
102501,629,2457,0,2,0.8,130,23,segmented_random_3,1229.0,True,0.0
102631,812,2593,0,2,0.8,132,4,segmented_random_3,1297.0,True,0.0
102763,811,2649,0,2,0.8,132,3,segmented_random_3,1325.0,True,0.0
102895,813,2726,0,2,0.8,132,5,segmented_random_3,1363.5,True,0.0
103027,814,2576,0,2,0.8,132,6,segmented_random_3,1288.5,True,0.0
103159,815,2750,0,2,0.8,132,7,segmented_random_3,1375.5,True,0.0
103291,758,2763,0,2,0.8,131,51,segmented_random_3,1382.0,True,0.0
103422,816,2762,0,2,0.8,132,8,segmented_random_3,1381.5,True,0.0
103554,817,2774,0,2,0.8,132,9,segmented_random_3,1387.5,True,0.0
103686,818,2804,0,2,0.8,132,10,segmented_random_3,1402.5,True,0.0
103818,819,3005,0,2,0.8,132,11,segmented_random_3,1503.0,True,0.0
103950,820,2703,0,2,0.8,132,12,segmented_random_3,1352.0,True,0.0
104082,821,2834,0,2,0.8,132,13,segmented_random_3,1417.5,True,0.0
104214,823,2788,0,2,0.8,132,15,segmented_random_3,1394.5,True,0.0
104346,822,2769,0,2,0.8,132,14,segmented_random_3,1385.0,True,0.0
104478,827,2678,0,2,0.8,132,19,segmented_random_3,1339.5,True,0.0
104610,826,2607,0,2,0.8,132,18,segmented_random_3,1304.0,True,0.0
104742,825,3037,0,2,0.8,132,17,segmented_random_3,1519.0,True,0.0
104874,830,2600,0,2,0.8,132,22,segmented_random_3,1300.5,True,0.0
105006,831,2649,0,2,0.8,132,23,segmented_random_3,1325.0,True,0.0
105138,833,2565,0,2,0.8,132,25,segmented_random_3,1283.0,True,0.0
105270,832,2928,0,2,0.8,132,24,segmented_random_3,1464.5,True,0.0
105402,649,2652,0,2,0.8,130,43,segmented_random_3,1326.5,True,0.0
105532,835,2783,0,2,0.8,132,27,segmented_random_3,1392.0,True,0.0
105664,837,2474,0,2,0.8,132,29,segmented_random_3,1237.5,True,0.0
105796,836,2677,0,2,0.8,132,28,segmented_random_3,1339.0,True,0.0
105928,838,2771,0,2,0.8,132,30,segmented_random_3,1386.0,True,0.0
106060,839,2645,0,2,0.8,132,31,segmented_random_3,1323.0,True,0.0
106192,840,2915,0,2,0.8,132,32,segmented_random_3,1458.0,True,0.0
106324,842,2750,0,2,0.8,132,34,segmented_random_3,1375.5,True,0.0
106456,844,2697,0,2,0.8,132,36,segmented_random_3,1349.0,True,0.0
106588,845,2550,0,2,0.8,132,37,segmented_random_3,1275.5,True,0.0
106720,846,2765,0,2,0.8,132,38,segmented_random_3,1383.0,True,0.0
106852,841,2612,0,2,0.8,132,33,segmented_random_3,1306.5,True,0.0
106984,847,2910,0,2,0.8,132,39,segmented_random_3,1455.5,True,0.0
107116,848,2617,0,2,0.8,132,40,segmented_random_3,1309.0,True,0.0
107248,843,2799,0,2,0.8,132,35,segmented_random_3,1400.0,True,0.0
107380,849,2708,0,2,0.8,132,41,segmented_random_3,1354.5,True,0.0
107512,851,2410,0,2,0.8,132,43,segmented_random_3,1205.5,True,0.0
107644,850,3001,0,2,0.8,132,42,segmented_random_3,1501.0,True,0.0
107776,852,2736,0,2,0.8,132,44,segmented_random_3,1368.5,True,0.0
107908,853,2626,0,2,0.8,132,45,segmented_random_3,1313.5,True,0.0
108040,854,2611,0,2,0.8,132,46,segmented_random_3,1306.0,True,0.0
108172,855,2851,0,2,0.8,132,47,segmented_random_3,1426.0,True,0.0
108304,856,2336,0,2,0.8,132,48,segmented_random_3,1168.5,True,0.0
108436,857,2383,0,2,0.8,132,49,segmented_random_3,1192.0,True,0.0
108568,858,2653,0,2,0.8,132,50,segmented_random_3,1327.0,True,0.0
108700,859,2482,0,2,0.8,132,51,segmented_random_3,1241.5,True,0.0
108832,860,2383,0,2,0.8,132,52,segmented_random_3,1192.0,True,0.0
108964,861,3060,0,2,0.8,132,53,segmented_random_3,1530.5,True,0.0
109096,863,2497,0,2,0.8,132,55,segmented_random_3,1249.0,True,0.0
109228,862,2771,0,2,0.8,132,54,segmented_random_3,1386.0,True,0.0
109360,865,2366,0,2,0.8,132,57,segmented_random_3,1183.5,True,0.0
109492,864,2766,0,2,0.8,132,56,segmented_random_3,1383.5,True,0.0
109624,866,2750,0,2,0.8,132,58,segmented_random_3,1375.5,True,0.0
109756,867,2460,0,2,0.8,132,59,segmented_random_3,1230.5,True,0.0
109888,868,2685,0,2,0.8,132,60,segmented_random_3,1343.0,True,0.0
110020,869,2833,0,2,0.8,132,61,segmented_random_3,1417.0,True,0.0
110152,870,2837,0,2,0.8,132,62,segmented_random_3,1419.0,True,0.0
110284,872,2756,0,2,0.8,132,64,segmented_random_3,1378.5,True,0.0
110416,873,2656,0,2,0.8,132,65,segmented_random_3,1328.5,True,0.0
110548,871,2958,0,2,0.8,132,63,segmented_random_3,1479.5,True,0.0
110680,874,2776,0,2,0.8,132,66,segmented_random_3,1388.5,True,0.0
110812,875,2796,0,2,0.8,132,67,segmented_random_3,1398.5,True,0.0
110944,876,2909,0,2,0.8,132,68,segmented_random_3,1455.0,True,0.0
111076,877,2898,0,2,0.8,132,69,segmented_random_3,1449.5,True,0.0
111208,881,2630,0,2,0.8,132,73,segmented_random_3,1315.5,True,0.0
111340,878,2977,0,2,0.8,132,70,segmented_random_3,1489.0,True,0.0
111472,879,2900,0,2,0.8,132,71,segmented_random_3,1450.5,True,0.0
111604,880,3107,0,2,0.8,132,72,segmented_random_3,1554.0,True,0.0
111736,882,2891,0,2,0.8,132,74,segmented_random_3,1446.0,True,0.0
111868,883,3160,0,2,0.8,132,75,segmented_random_3,1580.5,True,0.0
112000,884,3128,0,2,0.8,132,76,segmented_random_3,1564.5,True,0.0
112132,885,3160,0,2,0.8,132,77,segmented_random_3,1580.5,True,0.0
112264,886,3037,0,2,0.8,132,78,segmented_random_3,1519.0,True,0.0
112396,888,3178,0,2,0.8,132,80,segmented_random_3,1589.5,True,0.0
112528,889,3046,0,2,0.8,132,81,segmented_random_3,1523.5,True,0.0
112660,890,3047,0,2,0.8,132,82,segmented_random_3,1524.0,True,0.0
112792,893,3069,0,2,0.8,132,85,segmented_random_3,1535.0,True,0.0
112924,896,3075,0,2,0.8,132,88,segmented_random_3,1538.0,True,0.0
113056,895,3184,0,2,0.8,132,87,segmented_random_3,1592.5,True,0.0
113188,897,3224,0,2,0.8,132,89,segmented_random_3,1612.5,True,0.0
113320,898,3194,0,2,0.8,132,90,segmented_random_3,1597.5,True,0.0
113452,899,3166,0,2,0.8,132,91,segmented_random_3,1583.5,True,0.0
113584,892,3093,0,2,0.8,132,84,segmented_random_3,1547.0,True,0.0
113716,902,3304,0,2,0.8,132,94,segmented_random_3,1652.5,True,0.0
113848,903,3168,0,2,0.8,132,95,segmented_random_3,1584.5,True,0.0
113980,904,3358,0,2,0.8,132,96,segmented_random_3,1679.5,True,0.0
114112,905,3252,0,2,0.8,132,97,segmented_random_3,1626.5,True,0.0
114244,906,3251,0,2,0.8,132,98,segmented_random_3,1626.0,True,0.0
114376,907,3250,0,2,0.8,132,99,segmented_random_3,1625.5,True,0.0
114508,750,2847,0,2,0.8,131,43,segmented_random_3,1424.0,True,0.0
114639,910,2792,0,2,0.8,133,1,segmented_random_3,1396.5,True,0.0
114772,911,2931,0,2,0.8,133,2,segmented_random_3,1466.0,True,0.0
114905,912,2510,0,2,0.8,133,3,segmented_random_3,1255.5,True,0.0
115038,913,2605,0,2,0.8,133,4,segmented_random_3,1303.0,True,0.0
115171,914,2671,0,2,0.8,133,5,segmented_random_3,1336.0,True,0.0
115304,761,2943,0,2,0.8,131,54,segmented_random_3,1472.0,True,0.0
115435,765,3004,0,2,0.8,131,58,segmented_random_3,1502.5,True,0.0
115566,915,2748,0,2,0.8,133,6,segmented_random_3,1374.5,True,0.0
115699,764,2839,0,2,0.8,131,57,segmented_random_3,1420.0,True,0.0
115830,916,3198,0,2,0.8,133,7,segmented_random_3,1599.5,True,0.0
115963,917,2795,0,2,0.8,133,8,segmented_random_3,1398.0,True,0.0
116096,919,2489,0,2,0.8,133,10,segmented_random_3,1245.0,True,0.0
116229,918,2755,0,2,0.8,133,9,segmented_random_3,1378.0,True,0.0
116362,920,3098,0,2,0.8,133,11,segmented_random_3,1549.5,True,0.0
116495,921,2461,0,2,0.8,133,12,segmented_random_3,1231.0,True,0.0
116628,922,2730,0,2,0.8,133,13,segmented_random_3,1365.5,True,0.0
116761,923,2536,0,2,0.8,133,14,segmented_random_3,1268.5,True,0.0
116894,924,2605,0,2,0.8,133,15,segmented_random_3,1303.0,True,0.0
117027,926,2558,0,2,0.8,133,17,segmented_random_3,1279.5,True,0.0
117160,925,2813,0,2,0.8,133,16,segmented_random_3,1407.0,True,0.0
117293,927,2702,0,2,0.8,133,18,segmented_random_3,1351.5,True,0.0
117426,928,2613,0,2,0.8,133,19,segmented_random_3,1307.0,True,0.0
117559,929,2722,0,2,0.8,133,20,segmented_random_3,1361.5,True,0.0
117692,930,2403,0,2,0.8,133,21,segmented_random_3,1202.0,True,0.0
117825,931,3069,0,2,0.8,133,22,segmented_random_3,1535.0,True,0.0
117958,932,2645,0,2,0.8,133,23,segmented_random_3,1323.0,True,0.0
118091,933,2810,0,2,0.8,133,24,segmented_random_3,1405.5,True,0.0
118224,934,2808,0,2,0.8,133,25,segmented_random_3,1404.5,True,0.0
118357,935,2885,0,2,0.8,133,26,segmented_random_3,1443.0,True,0.0
118490,936,2932,0,2,0.8,133,27,segmented_random_3,1466.5,True,0.0
118623,937,2802,0,2,0.8,133,28,segmented_random_3,1401.5,True,0.0
118756,938,2741,0,2,0.8,133,29,segmented_random_3,1371.0,True,0.0
118889,939,2916,0,2,0.8,133,30,segmented_random_3,1458.5,True,0.0
119022,940,2736,0,2,0.8,133,31,segmented_random_3,1368.5,True,0.0
119155,941,2911,0,2,0.8,133,32,segmented_random_3,1456.0,True,0.0
119288,942,2979,0,2,0.8,133,33,segmented_random_3,1490.0,True,0.0
119421,943,2935,0,2,0.8,133,34,segmented_random_3,1468.0,True,0.0
119554,944,3035,0,2,0.8,133,35,segmented_random_3,1518.0,True,0.0
119687,945,3048,0,2,0.8,133,36,segmented_random_3,1524.5,True,0.0
119820,946,2962,0,2,0.8,133,37,segmented_random_3,1481.5,True,0.0
119953,947,2774,0,2,0.8,133,38,segmented_random_3,1387.5,True,0.0
120086,948,2798,0,2,0.8,133,39,segmented_random_3,1399.5,True,0.0
120219,949,3003,0,2,0.8,133,40,segmented_random_3,1502.0,True,0.0
120352,952,3099,0,2,0.8,133,43,segmented_random_3,1550.0,True,0.0
120485,951,3130,0,2,0.8,133,42,segmented_random_3,1565.5,True,0.0
120618,954,2830,0,2,0.8,133,45,segmented_random_3,1415.5,True,0.0
120751,955,3199,0,2,0.8,133,46,segmented_random_3,1600.0,True,0.0
120884,956,3068,0,2,0.8,133,47,segmented_random_3,1534.5,True,0.0
121017,957,3097,0,2,0.8,133,48,segmented_random_3,1549.0,True,0.0
121150,959,2733,0,2,0.8,133,50,segmented_random_3,1367.0,True,0.0
121283,958,2968,0,2,0.8,133,49,segmented_random_3,1484.5,True,0.0
121416,824,3139,0,2,0.8,132,16,segmented_random_3,1570.0,True,0.0
121548,834,2564,0,2,0.8,132,26,segmented_random_3,1282.5,True,0.0
121680,963,3204,0,2,0.8,133,54,segmented_random_3,1602.5,True,0.0
121813,828,2744,0,2,0.8,132,20,segmented_random_3,1372.5,True,0.0
121945,964,3440,0,2,0.8,133,55,segmented_random_3,1720.5,True,0.0
122078,894,3080,0,2,0.8,132,86,segmented_random_3,1540.5,True,0.0
122210,965,2756,0,2,0.8,133,56,segmented_random_3,1378.5,True,0.0
122343,829,2819,0,2,0.8,132,21,segmented_random_3,1410.0,True,0.0
122475,966,2815,0,2,0.8,133,57,segmented_random_3,1408.0,True,0.0
122608,900,3226,0,2,0.8,132,92,segmented_random_3,1613.5,True,0.0
122740,967,3179,0,2,0.8,133,58,segmented_random_3,1590.0,True,0.0
122873,968,3152,0,2,0.8,133,59,segmented_random_3,1576.5,True,0.0
123006,969,3079,0,2,0.8,133,60,segmented_random_3,1540.0,True,0.0
123139,970,3016,0,2,0.8,133,61,segmented_random_3,1508.5,True,0.0
123272,972,2895,0,2,0.8,133,63,segmented_random_3,1448.0,True,0.0
123405,971,3041,0,2,0.8,133,62,segmented_random_3,1521.0,True,0.0
123538,973,2980,0,2,0.8,133,64,segmented_random_3,1490.5,True,0.0
123671,974,3000,0,2,0.8,133,65,segmented_random_3,1500.5,True,0.0
123804,975,3162,0,2,0.8,133,66,segmented_random_3,1581.5,True,0.0
123937,978,2977,0,2,0.8,133,69,segmented_random_3,1489.0,True,0.0
124070,977,3105,0,2,0.8,133,68,segmented_random_3,1553.0,True,0.0
124203,976,3531,0,2,0.8,133,67,segmented_random_3,1766.0,True,0.0
124336,979,3009,0,2,0.8,133,70,segmented_random_3,1505.0,True,0.0
124469,980,3168,0,2,0.8,133,71,segmented_random_3,1584.5,True,0.0
124602,887,3212,0,2,0.8,132,79,segmented_random_3,1606.5,True,0.0
124734,982,3133,0,2,0.8,133,73,segmented_random_3,1567.0,True,0.0
124867,981,3272,0,2,0.8,133,72,segmented_random_3,1636.5,True,0.0
125000,983,3521,0,2,0.8,133,74,segmented_random_3,1761.0,True,0.0
125133,984,3157,0,2,0.8,133,75,segmented_random_3,1579.0,True,0.0
125266,985,2788,0,2,0.8,133,76,segmented_random_3,1394.5,True,0.0
125399,891,3063,0,2,0.8,132,83,segmented_random_3,1532.0,True,0.0
125531,986,3020,0,2,0.8,133,77,segmented_random_3,1510.5,True,0.0
125664,987,3227,0,2,0.8,133,78,segmented_random_3,1614.0,True,0.0
125797,989,3093,0,2,0.8,133,80,segmented_random_3,1547.0,True,0.0
125930,988,3248,0,2,0.8,133,79,segmented_random_3,1624.5,True,0.0
126063,991,2864,0,2,0.8,133,82,segmented_random_3,1432.5,True,0.0
126196,992,2870,0,2,0.8,133,83,segmented_random_3,1435.5,True,0.0
126329,990,3091,0,2,0.8,133,81,segmented_random_3,1546.0,True,0.0
126462,993,3111,0,2,0.8,133,84,segmented_random_3,1556.0,True,0.0
126595,994,3150,0,2,0.8,133,85,segmented_random_3,1575.5,True,0.0
126728,995,2971,0,2,0.8,133,86,segmented_random_3,1486.0,True,0.0
126861,997,2880,0,2,0.8,133,88,segmented_random_3,1440.5,True,0.0
126994,996,2999,0,2,0.8,133,87,segmented_random_3,1500.0,True,0.0
127127,998,3085,0,2,0.8,133,89,segmented_random_3,1543.0,True,0.0
127260,901,3171,0,2,0.8,132,93,segmented_random_3,1586.0,True,0.0
127392,999,3141,0,2,0.8,133,90,segmented_random_3,1571.0,True,0.0
127525,1000,2943,0,2,0.8,133,91,segmented_random_3,1472.0,True,0.0
127658,1001,2922,0,2,0.8,133,92,segmented_random_3,1461.5,True,0.0
127791,1002,2854,0,2,0.8,133,93,segmented_random_3,1427.5,True,0.0
127924,1003,2830,0,2,0.8,133,94,segmented_random_3,1415.5,True,0.0
128057,1004,2974,0,2,0.8,133,95,segmented_random_3,1487.5,True,0.0
128190,1005,3052,0,2,0.8,133,96,segmented_random_3,1526.5,True,0.0
128323,1006,3148,0,2,0.8,133,97,segmented_random_3,1574.5,True,0.0
128456,1007,3142,0,2,0.8,133,98,segmented_random_3,1571.5,True,0.0
128589,1009,3039,0,2,0.8,133,100,segmented_random_3,1520.0,True,0.0
128722,1008,3038,0,2,0.8,133,99,segmented_random_3,1519.5,True,0.0
128855,1010,3041,0,2,0.8,134,0,segmented_random_3,1521.0,True,0.0
128989,1011,3429,0,2,0.8,134,1,segmented_random_3,1715.0,True,0.0
129123,1012,2985,0,2,0.8,134,2,segmented_random_3,1493.0,True,0.0
129257,1014,2843,0,2,0.8,134,4,segmented_random_3,1422.0,True,0.0
129391,1013,3202,0,2,0.8,134,3,segmented_random_3,1601.5,True,0.0
129525,1015,3171,0,2,0.8,134,5,segmented_random_3,1586.0,True,0.0
129659,1017,3085,0,2,0.8,134,7,segmented_random_3,1543.0,True,0.0
129793,1016,3131,0,2,0.8,134,6,segmented_random_3,1566.0,True,0.0
129927,1018,3253,0,2,0.8,134,8,segmented_random_3,1627.0,True,0.0
130061,1019,2916,0,2,0.8,134,9,segmented_random_3,1458.5,True,0.0
130195,1020,3274,0,2,0.8,134,10,segmented_random_3,1637.5,True,0.0
130329,1021,3293,0,2,0.8,134,11,segmented_random_3,1647.0,True,0.0
130463,1022,3054,0,2,0.8,134,12,segmented_random_3,1527.5,True,0.0
130597,909,2716,0,2,0.8,133,0,segmented_random_3,1358.5,True,0.0
130730,1023,3123,0,2,0.8,134,13,segmented_random_3,1562.0,True,0.0
130864,1026,2769,0,2,0.8,134,16,segmented_random_3,1385.0,True,0.0
130998,1024,2870,0,2,0.8,134,14,segmented_random_3,1435.5,True,0.0
131132,1028,2501,0,2,0.8,134,18,segmented_random_3,1251.0,True,0.0
131266,1025,3033,0,2,0.8,134,15,segmented_random_3,1517.0,True,0.0
131400,1027,3083,0,2,0.8,134,17,segmented_random_3,1542.0,True,0.0
131534,1029,2824,0,2,0.8,134,19,segmented_random_3,1412.5,True,0.0
131668,1030,2733,0,2,0.8,134,20,segmented_random_3,1367.0,True,0.0
131802,1031,2578,0,2,0.8,134,21,segmented_random_3,1289.5,True,0.0
131936,1032,2539,0,2,0.8,134,22,segmented_random_3,1270.0,True,0.0
132070,1035,2604,0,2,0.8,134,25,segmented_random_3,1302.5,True,0.0
132204,1034,2683,0,2,0.8,134,24,segmented_random_3,1342.0,True,0.0
132338,1033,2933,0,2,0.8,134,23,segmented_random_3,1467.0,True,0.0
132472,908,3250,0,2,0.8,132,100,segmented_random_3,1625.5,True,0.0
132604,1036,3089,0,2,0.8,134,26,segmented_random_3,1545.0,True,0.0
132738,1037,2918,0,2,0.8,134,27,segmented_random_3,1459.5,True,0.0
132872,1038,2836,0,2,0.8,134,28,segmented_random_3,1418.5,True,0.0
133006,1040,2607,0,2,0.8,134,30,segmented_random_3,1304.0,True,0.0
133140,1044,2588,0,2,0.8,134,34,segmented_random_3,1294.5,True,0.0
133274,1042,2880,0,2,0.8,134,32,segmented_random_3,1440.5,True,0.0
133408,1045,2735,0,2,0.8,134,35,segmented_random_3,1368.0,True,0.0
133542,1046,2778,0,2,0.8,134,36,segmented_random_3,1389.5,True,0.0
133676,1047,2548,0,2,0.8,134,37,segmented_random_3,1274.5,True,0.0
133810,1043,3182,0,2,0.8,134,33,segmented_random_3,1591.5,True,0.0
133944,1050,2792,0,2,0.8,134,40,segmented_random_3,1396.5,True,0.0
134078,1052,2777,0,2,0.8,134,42,segmented_random_3,1389.0,True,0.0
134212,1051,2974,0,2,0.8,134,41,segmented_random_3,1487.5,True,0.0
134346,1054,2762,0,2,0.8,134,44,segmented_random_3,1381.5,True,0.0
134480,1055,3180,0,2,0.8,134,45,segmented_random_3,1590.5,True,0.0
134614,1056,3153,0,2,0.8,134,46,segmented_random_3,1577.0,True,0.0
134748,1057,2822,0,2,0.8,134,47,segmented_random_3,1411.5,True,0.0
134882,1058,2861,0,2,0.8,134,48,segmented_random_3,1431.0,True,0.0
135016,1059,3024,0,2,0.8,134,49,segmented_random_3,1512.5,True,0.0
135150,1060,3000,0,2,0.8,134,50,segmented_random_3,1500.5,True,0.0
135284,1061,2923,0,2,0.8,134,51,segmented_random_3,1462.0,True,0.0
135418,1063,3092,0,2,0.8,134,53,segmented_random_3,1546.5,True,0.0
135552,1064,2904,0,2,0.8,134,54,segmented_random_3,1452.5,True,0.0
135686,1065,2932,0,2,0.8,134,55,segmented_random_3,1466.5,True,0.0
135820,1066,3099,0,2,0.8,134,56,segmented_random_3,1550.0,True,0.0
135954,1067,3204,0,2,0.8,134,57,segmented_random_3,1602.5,True,0.0
136088,1068,3186,0,2,0.8,134,58,segmented_random_3,1593.5,True,0.0
136222,1069,2915,0,2,0.8,134,59,segmented_random_3,1458.0,True,0.0
136356,1070,3166,0,2,0.8,134,60,segmented_random_3,1583.5,True,0.0
136490,1071,2993,0,2,0.8,134,61,segmented_random_3,1497.0,True,0.0
136624,1072,3025,0,2,0.8,134,62,segmented_random_3,1513.0,True,0.0
136758,1073,3041,0,2,0.8,134,63,segmented_random_3,1521.0,True,0.0
136892,1074,2951,0,2,0.8,134,64,segmented_random_3,1476.0,True,0.0
137026,1075,2986,0,2,0.8,134,65,segmented_random_3,1493.5,True,0.0
137160,1076,2998,0,2,0.8,134,66,segmented_random_3,1499.5,True,0.0
137294,1080,2816,0,2,0.8,134,70,segmented_random_3,1408.5,True,0.0
